   0.023285    0.000000
   0.038809    0.000000
   0.054332    0.000000
   0.069856    0.000000
   0.085380    0.000000
   0.100903    0.000000
   0.116427    0.000000
   0.131950    0.000000
   0.147474    0.000000
   0.162997    0.000000
   0.178521    0.000000
   0.194045    0.000000
   0.209568    0.000000
   0.225092    0.000000
   0.240615    0.000000
   0.256139    0.000000
   0.271662    0.000000
   0.287186    0.000000
   0.302709    0.000000
   0.318233    0.000000
   0.333757    0.000000
   0.349280    0.000000
   0.364804    0.000000
   0.380327    0.000000
   0.395851    0.000000
   0.411374    0.000000
   0.426898    0.000000
   0.442422    0.000000
   0.457945    0.000000
   0.473469    0.000000
   0.488992    0.000000
   0.504516    0.000000
   0.520039    0.000000
   0.535563    0.000000
   0.551086    0.000000
   0.566610    0.000000
   0.582134    0.000000
   0.597657    0.000000
   0.613181    0.000000
   0.628704    0.000000
   0.644228    0.000000
   0.659751    0.000000
   0.675275    0.000000
   0.690799    0.000000
   0.706322    0.000000
   0.721846    0.000000
   0.737369    0.000000
   0.752893    0.000000
   0.768416    0.000000
   0.783940    0.000000
   0.799463    0.000000
   0.814987    0.000000
   0.830511    0.000000
   0.846034    0.000000
   0.861558    0.000000
   0.877081    0.000000
   0.892605    0.000000
   0.908128    0.000000
   0.923652    0.000000
   0.939176    0.000000
   0.954699    0.000000
   0.970223    0.000000
   0.985746    0.000000
   1.001270    0.000000
   1.016793    0.000000
   1.032317    0.000000
   1.047840    0.000022
   1.063364    0.008969
   1.078888    0.534229
   1.094411    6.196552
   1.109935   19.809130
   1.125458   21.620426
   1.140982    9.454584
   1.156505    1.868872
   1.172029    0.184316
   1.187553    0.009640
   1.203076    0.000327
   1.218600    0.000001
   1.234123    0.000000
   1.249647    0.000000
   1.265170    0.000000
   1.280694    0.000000
   1.296217    0.000000
   1.311741    0.000000
   1.327265    0.000000
   1.342788    0.000000
   1.358312    0.000000
   1.373835    0.000000
   1.389359    0.000000
   1.404882    0.000000
   1.420406    0.000000
   1.435929    0.000000
   1.451453    0.000000
   1.466977    0.000000
   1.482500    0.000000
   1.498024    0.000000
   1.513547    0.000000
   1.529071    0.000000
   1.544594    0.000000
   1.560118    0.000000
   1.575642    0.000000
   1.591165    0.000000
   1.606689    0.000000
   1.622212    0.000000
   1.637736    0.000000
   1.653259    0.000000
   1.668783    0.000000
   1.684306    0.000000
   1.699830    0.000000
   1.715354    0.000000
   1.730877    0.000000
   1.746401    0.000000
   1.761924    0.000000
   1.777448    0.000000
   1.792971    0.000000
   1.808495    0.000000
   1.824019    0.000000
   1.839542    0.000000
   1.855066    0.000309
   1.870589    0.010330
   1.886113    0.173129
   1.901636    1.383327
   1.917160    5.387463
   1.932683   10.422806
   1.948207   10.239224
   1.963731    5.224711
   1.979254    1.400101
   1.994778    0.201902
   2.010301    0.015419
   2.025825    0.000676
   2.041348    0.000005
   2.056872    0.000000
   2.072396    0.000000
   2.087919    0.000000
   2.103443    0.000000
   2.118966    0.000000
   2.134490    0.000000
   2.150013    0.000054
   2.165537    0.002072
   2.181060    0.057360
   2.196584    0.646335
   2.212108    3.255887
   2.227631    7.844528
   2.243155    9.497409
   2.258678    6.011989
   2.274202    2.080136
   2.289725    0.400021
   2.305249    0.043827
   2.320773    0.002689
   2.336296    0.000118
   2.351820    0.000000
   2.367343    0.000000
   2.382867    0.000000
   2.398390    0.000000
   2.413914    0.000000
   2.429437    0.000000
   2.444961    0.000000
   2.460485    0.000000
   2.476008    0.000000
   2.491532    0.000000
   2.507055    0.000000
   2.522579    0.000000
   2.538102    0.000000
   2.553626    0.000000
   2.569150    0.000000
   2.584673    0.000000
   2.600197    0.000000
   2.615720    0.000000
   2.631244    0.000000
   2.646767    0.000000
   2.662291    0.000000
   2.677814    0.000000
   2.693338    0.000000
   2.708862    0.000000
   2.724385    0.000000
   2.739909    0.000000
   2.755432    0.000000
   2.770956    0.000000
   2.786479    0.000000
   2.802003    0.000000
   2.817527    0.000000
   2.833050    0.000000
   2.848574    0.000000
   2.864097    0.000068
   2.879621    0.002442
