# ib - <E>b - <E> - sigma_E - T
  1210    -0.10211324    -0.10027326     0.00106168 10.0
  1211    -0.11429850    -0.10033973     0.00105873 10.0
  1212    -0.08621712    -0.10027311     0.00105583 10.0
  1213    -0.08778698    -0.10021449     0.00105250 10.0
  1214    -0.10790839    -0.10025044     0.00104819 10.0
  1215    -0.09613914    -0.10023132     0.00104349 10.0
  1216    -0.10913055    -0.10027252     0.00103948 10.0
  1217    -0.10488112    -0.10029376     0.00103490 10.0
  1218    -0.06976176    -0.10015370     0.00103959 10.0
  1219    -0.10563612    -0.10017874     0.00103514 10.0
  1220    -0.10739401    -0.10021153     0.00103096 10.0
  1221    -0.09561677    -0.10019074     0.00102650 10.0
  1222    -0.11519997    -0.10025835     0.00102410 10.0
  1223    -0.10132367    -0.10026313     0.00101952 10.0
  1224    -0.10819153    -0.10029852     0.00101558 10.0
  1225    -0.12854446    -0.10042406     0.00101880 10.0
  1226    -0.08371896    -0.10035015     0.00101697 10.0
  1227    -0.10110733    -0.10035348     0.00101249 10.0
  1228    -0.09250550    -0.10031906     0.00100864 10.0
  1229    -0.09964853    -0.10031613     0.00100424 10.0
  1230    -0.07170680    -0.10019174     0.00100755 10.0
  1231    -0.07883318    -0.10009928     0.00100742 10.0
  1232    -0.11322187    -0.10015584     0.00100466 10.0
  1233    -0.10372533    -0.10017116     0.00100047 10.0
  1234    -0.09309272    -0.10014091     0.00099665 10.0
  1235    -0.12406843    -0.10024273     0.00099760 10.0
  1236    -0.09116470    -0.10020427     0.00099411 10.0
  1237    -0.11607943    -0.10027125     0.00099217 10.0
  1238    -0.09691052    -0.10025713     0.00098810 10.0
  1239    -0.08182178    -0.10018000     0.00098697 10.0
  1240    -0.08097000    -0.10009995     0.00098610 10.0
  1241    -0.08179795    -0.10002401     0.00098493 10.0
  1242    -0.08990769    -0.09998221     0.00098175 10.0
  1243    -0.11330003    -0.10003701     0.00097923 10.0
  1244    -0.08935506    -0.09999324     0.00097620 10.0
  1245    -0.12074415    -0.10007793     0.00097588 10.0
  1246    -0.09940649    -0.10007520     0.00097192 10.0
  1247    -0.10168762    -0.10008173     0.00096801 10.0
  1248    -0.10378149    -0.10009665     0.00096422 10.0
  1249    -0.08172427    -0.10002287     0.00096316 10.0
  1250    -0.08765501    -0.09997339     0.00096058 10.0
  1251    -0.08724561    -0.09992269     0.00095809 10.0
  1252    -0.07467700    -0.09982251     0.00095951 10.0
  1253    -0.09485923    -0.09980289     0.00095592 10.0
  1254    -0.11254258    -0.09985304     0.00095347 10.0
  1255    -0.10357939    -0.09986766     0.00094985 10.0
  1256    -0.10937472    -0.09990479     0.00094686 10.0
  1257    -0.11286262    -0.09995521     0.00094452 10.0
  1258    -0.12617079    -0.10005682     0.00094631 10.0
  1259    -0.11231939    -0.10010417     0.00094384 10.0
  1260    -0.11753249    -0.10017120     0.00094258 10.0
  1261    -0.11375493    -0.10022325     0.00094041 10.0
  1262    -0.06191259    -0.10007702     0.00094812 10.0
  1263    -0.10686676    -0.10010284     0.00094487 10.0
  1264    -0.09965048    -0.10010113     0.00094129 10.0
  1265    -0.10687255    -0.10012668     0.00093808 10.0
  1266    -0.10926589    -0.10016104     0.00093518 10.0
  1267    -0.07089949    -0.10005144     0.00093808 10.0
  1268    -0.11833605    -0.10011967     0.00093706 10.0
  1269    -0.11058770    -0.10015858     0.00093438 10.0
  1270    -0.09943377    -0.10015590     0.00093093 10.0
  1271    -0.08654252    -0.10010567     0.00092885 10.0
  1272    -0.09996533    -0.10010515     0.00092543 10.0
  1273    -0.13537734    -0.10023435     0.00093102 10.0
  1274    -0.10943607    -0.10026793     0.00092822 10.0
  1275    -0.08999235    -0.10023057     0.00092560 10.0
  1276    -0.07999109    -0.10015724     0.00092515 10.0
  1277    -0.08805480    -0.10011355     0.00092284 10.0
  1278    -0.12431966    -0.10020062     0.00092362 10.0
  1279    -0.12018211    -0.10027224     0.00092308 10.0
  1280    -0.11493358    -0.10032460     0.00092127 10.0
  1281    -0.07365520    -0.10022969     0.00092286 10.0
  1282    -0.10715698    -0.10025425     0.00091992 10.0
  1283    -0.10585445    -0.10027404     0.00091688 10.0
  1284    -0.09870941    -0.10026853     0.00091367 10.0
  1285    -0.09197379    -0.10023943     0.00091093 10.0
  1286    -0.10238443    -0.10024693     0.00090777 10.0
  1287    -0.08670329    -0.10019974     0.00090584 10.0
  1288    -0.09612991    -0.10018561     0.00090280 10.0
  1289    -0.08173549    -0.10012177     0.00090193 10.0
  1290    -0.11836891    -0.10018469     0.00090101 10.0
  1291    -0.08147436    -0.10012039     0.00090021 10.0
  1292    -0.08182762    -0.10005774     0.00089930 10.0
  1293    -0.11694713    -0.10011539     0.00089808 10.0
  1294    -0.09904203    -0.10011174     0.00089503 10.0
  1295    -0.11274102    -0.10015455     0.00089302 10.0
  1296    -0.10249804    -0.10016247     0.00089004 10.0
  1297    -0.11787373    -0.10022210     0.00088904 10.0
  1298    -0.12765471    -0.10031415     0.00089081 10.0
  1299    -0.11725020    -0.10037080     0.00088963 10.0
  1300    -0.09877929    -0.10036549     0.00088668 10.0
  1301    -0.10303341    -0.10037436     0.00088378 10.0
  1302    -0.11384451    -0.10041896     0.00088197 10.0
  1303    -0.09288405    -0.10039409     0.00087941 10.0
  1304    -0.07786052    -0.10031997     0.00087964 10.0
  1305    -0.11591600    -0.10037110     0.00087824 10.0
  1306    -0.12007881    -0.10043551     0.00087773 10.0
  1307    -0.10164184    -0.10043944     0.00087488 10.0
  1308    -0.08664693    -0.10039465     0.00087318 10.0
  1309    -0.10817127    -0.10041982     0.00087072 10.0
  1310    -0.09335350    -0.10039703     0.00086821 10.0
  1311    -0.09328343    -0.10037415     0.00086572 10.0
  1312    -0.12565083    -0.10045517     0.00086673 10.0
  1313    -0.08950772    -0.10042019     0.00086466 10.0
  1314    -0.11721085    -0.10047367     0.00086356 10.0
  1315    -0.10954780    -0.10050247     0.00086130 10.0
  1316    -0.10546123    -0.10051817     0.00085872 10.0
  1317    -0.08994125    -0.10048480     0.00085666 10.0
  1318    -0.10320145    -0.10049334     0.00085400 10.0
  1319    -0.12517820    -0.10057072     0.00085483 10.0
  1320    -0.09841623    -0.10056399     0.00085218 10.0
  1321    -0.11598420    -0.10061203     0.00085088 10.0
