# ib - <E>b - <E> - sigma_E - T
  1194    -0.12886943    -0.10041959     0.00226790 10.0
  1195    -0.09776564    -0.10040598     0.00225631 10.0
  1196    -0.14183240    -0.10061734     0.00225468 10.0
  1197    -0.01459659    -0.10018069     0.00228513 10.0
  1198    -0.11055734    -0.10023309     0.00227419 10.0
  1199    -0.04330802    -0.09994704     0.00228068 10.0
  1200    -0.10737373    -0.09998417     0.00226958 10.0
  1201    -0.07560260    -0.09986287     0.00226152 10.0
  1202    -0.11360390    -0.09993090     0.00225135 10.0
  1203    -0.11200097    -0.09999035     0.00224105 10.0
  1204    -0.01265199    -0.09956222     0.00227059 10.0
  1205    -0.11172753    -0.09962157     0.00226029 10.0
  1206    -0.04937735    -0.09937766     0.00226243 10.0
  1207    -0.11375242    -0.09944711     0.00225257 10.0
  1208    -0.11719265    -0.09953242     0.00224336 10.0
  1209    -0.14380201    -0.09974424     0.00224260 10.0
  1210    -0.06489200    -0.09957828     0.00223805 10.0
  1211    -0.09711896    -0.09956662     0.00222748 10.0
  1212    -0.11921785    -0.09965931     0.00221890 10.0
  1213    -0.12646354    -0.09978516     0.00221205 10.0
  1214    -0.08616195    -0.09972150     0.00220263 10.0
  1215    -0.05678164    -0.09952178     0.00220142 10.0
  1216    -0.14744004    -0.09974362     0.00220237 10.0
  1217    -0.14777654    -0.09996497     0.00220332 10.0
  1218    -0.10295444    -0.09997868     0.00219326 10.0
  1219    -0.05754388    -0.09978492     0.00219178 10.0
  1220    -0.09884700    -0.09978065     0.00218183 10.0
  1221    -0.09916774    -0.09977788     0.00217195 10.0
  1222    -0.10000160    -0.09977889     0.00216217 10.0
  1223    -0.07592396    -0.09967191     0.00215512 10.0
  1224    -0.08726987    -0.09961655     0.00214621 10.0
  1225    -0.11725914    -0.09969496     0.00213810 10.0
  1226    -0.11400052    -0.09975826     0.00212958 10.0
  1227    -0.09159376    -0.09972229     0.00212050 10.0
  1228    -0.09205415    -0.09968866     0.00211147 10.0
  1229    -0.14821337    -0.09990056     0.00211285 10.0
  1230    -0.10286175    -0.09991343     0.00210371 10.0
  1231    -0.10357047    -0.09992926     0.00209466 10.0
  1232    -0.05827544    -0.09974972     0.00209331 10.0
  1233    -0.10780640    -0.09978430     0.00208461 10.0
  1234    -0.13226802    -0.09992312     0.00208032 10.0
  1235    -0.10377763    -0.09993952     0.00207153 10.0
  1236    -0.08884655    -0.09989252     0.00206329 10.0
  1237    -0.15040777    -0.10010566     0.00206556 10.0
  1238    -0.09966310    -0.10010380     0.00205688 10.0
  1239    -0.07746539    -0.10000908     0.00205046 10.0
  1240    -0.14209238    -0.10018443     0.00204940 10.0
  1241    -0.03514252    -0.09991454     0.00205859 10.0
  1242    -0.07676632    -0.09981889     0.00205230 10.0
  1243    -0.09096015    -0.09978243     0.00204418 10.0
  1244    -0.06723027    -0.09964902     0.00204015 10.0
  1245    -0.07327639    -0.09954138     0.00203466 10.0
  1246    -0.04243913    -0.09930926     0.00203959 10.0
  1247    -0.08970893    -0.09927039     0.00203170 10.0
  1248    -0.10031224    -0.09927459     0.00202351 10.0
  1249    -0.07346547    -0.09917094     0.00201804 10.0
  1250    -0.06286581    -0.09902572     0.00201519 10.0
  1251    -0.08669289    -0.09897658     0.00200776 10.0
  1252    -0.11861270    -0.09905451     0.00200130 10.0
  1253    -0.04180022    -0.09882820     0.00200614 10.0
  1254    -0.09108342    -0.09879771     0.00199848 10.0
  1255    -0.07667380    -0.09871095     0.00199252 10.0
  1256    -0.13317959    -0.09884560     0.00198928 10.0
  1257    -0.10186355    -0.09885734     0.00198158 10.0
  1258    -0.10532545    -0.09888241     0.00197406 10.0
  1259    -0.08723478    -0.09883744     0.00196695 10.0
  1260    -0.10938159    -0.09887799     0.00195980 10.0
  1261    -0.10985885    -0.09892006     0.00195274 10.0
  1262    -0.10161538    -0.09893035     0.00194532 10.0
  1263    -0.11135012    -0.09897758     0.00193849 10.0
  1264    -0.06393962    -0.09884486     0.00193569 10.0
  1265    -0.16932548    -0.09911082     0.00194657 10.0
  1266    -0.11490409    -0.09917019     0.00194016 10.0
  1267    -0.06573253    -0.09904496     0.00193693 10.0
  1268    -0.07809256    -0.09896678     0.00193128 10.0
  1269    -0.06421463    -0.09883759     0.00192841 10.0
  1270    -0.04149852    -0.09862522     0.00193293 10.0
  1271    -0.12134604    -0.09870906     0.00192762 10.0
  1272    -0.14870555    -0.09889287     0.00192927 10.0
  1273    -0.11924536    -0.09896742     0.00192365 10.0
  1274    -0.11345892    -0.09902031     0.00191735 10.0
  1275    -0.07916178    -0.09894810     0.00191174 10.0
  1276    -0.11808781    -0.09901745     0.00190607 10.0
  1277    -0.09870054    -0.09901630     0.00189919 10.0
  1278    -0.09657713    -0.09900753     0.00189238 10.0
  1279    -0.10261007    -0.09902044     0.00188564 10.0
  1280    -0.03455877    -0.09879022     0.00189291 10.0
  1281    -0.07380467    -0.09870130     0.00188826 10.0
  1282    -0.05583221    -0.09854929     0.00188767 10.0
  1283    -0.06130220    -0.09841767     0.00188558 10.0
  1284    -0.16156214    -0.09864001     0.00189201 10.0
  1285    -0.11201497    -0.09868694     0.00188595 10.0
  1286    -0.04571552    -0.09850173     0.00188843 10.0
  1287    -0.06284019    -0.09837747     0.00188593 10.0
  1288    -0.11177790    -0.09842400     0.00187996 10.0
  1289    -0.06402541    -0.09830497     0.00187722 10.0
  1290    -0.08192961    -0.09824851     0.00187159 10.0
  1291    -0.12507415    -0.09834069     0.00186743 10.0
  1292    -0.08653565    -0.09830026     0.00186147 10.0
  1293    -0.03819621    -0.09809513     0.00186639 10.0
  1294    -0.12390113    -0.09818290     0.00186210 10.0
  1295    -0.06940043    -0.09808534     0.00185834 10.0
  1296    -0.11731545    -0.09815030     0.00185320 10.0
  1297    -0.19044963    -0.09846107     0.00187284 10.0
  1298    -0.12701624    -0.09855690     0.00186900 10.0
  1299    -0.11204979    -0.09860202     0.00186330 10.0
  1300    -0.15616691    -0.09879391     0.00186694 10.0
