# i - j - type - ib
 19   3 -1 3147
  8   2 +1 3148
 20   3 -1 3148
  8   1 +1 3149
 19   3 -1 3149
  8   2 +1 3150
 19   3 -1 3150
  7   2 +1 3151
 18   3 -1 3151
  7   2 +1 3152
 18   2 -1 3152
  7   2 +1 3153
 18   2 -1 3153
  7   2 +1 3154
 18   3 -1 3154
  7   1 +1 3155
 18   3 -1 3155
  7   3 +1 3156
 18   3 -1 3156
  7   3 +1 3157
 18   3 -1 3157
  6   2 +1 3158
 19   3 -1 3158
  6   1 +1 3159
 20   3 -1 3159
  6   2 +1 3160
 20   4 -1 3160
  6   2 +1 3161
 20   5 -1 3161
  6   3 +1 3162
 20   5 -1 3162
  6   3 +1 3163
 19   4 -1 3163
  6   3 +1 3164
 18   4 -1 3164
  6   3 +1 3165
 19   4 -1 3165
  5   3 +1 3166
 18   4 -1 3166
  6   4 +1 3167
 18   4 -1 3167
  5   4 +1 3168
 18   4 -1 3168
  5   3 +1 3169
 18   4 -1 3169
  5   4 +1 3170
 18   4 -1 3170
  5   4 +1 3171
 18   5 -1 3171
  5   4 +1 3172
 19   4 -1 3172
  4   3 +1 3173
 18   4 -1 3173
  4   3 +1 3174
 18   4 -1 3174
  6   3 +1 3175
 18   4 -1 3175
  5   3 +1 3176
 18   4 -1 3176
  4   3 +1 3177
 18   4 -1 3177
  4   3 +1 3178
 17   4 -1 3178
  4   3 +1 3179
 18   3 -1 3179
  3   4 +1 3180
 16   3 -1 3180
  4   4 +1 3181
 18   4 -1 3181
  4   4 +1 3182
 18   4 -1 3182
  3   4 +1 3183
 19   4 -1 3183
  4   4 +1 3184
 19   4 -1 3184
  4   4 +1 3185
 19   4 -1 3185
  4   4 +1 3186
 19   4 -1 3186
  5   3 +1 3187
 19   4 -1 3187
  7   3 +1 3188
 19   3 -1 3188
  7   3 +1 3189
 18   3 -1 3189
  7   4 +1 3190
 18   4 -1 3190
  6   3 +1 3191
 18   3 -1 3191
  6   3 +1 3192
 18   3 -1 3192
  6   2 +1 3193
 17   4 -1 3193
  6   2 +1 3194
 17   5 -1 3194
  6   3 +1 3195
 17   4 -1 3195
  6   3 +1 3196
 17   4 -1 3196
  6   3 +1 3197
 17   5 -1 3197
  6   3 +1 3198
 16   4 -1 3198
  6   3 +1 3199
 17   4 -1 3199
  6   3 +1 3200
 17   4 -1 3200
  6   3 +1 3201
 17   4 -1 3201
  5   4 +1 3202
 16   5 -1 3202
  5   3 +1 3203
 17   4 -1 3203
  5   2 +1 3204
 17   5 -1 3204
  5   2 +1 3205
 18   5 -1 3205
  5   2 +1 3206
 18   5 -1 3206
  5   2 +1 3207
 18   4 -1 3207
  5   2 +1 3208
 18   4 -1 3208
  5   2 +1 3209
  5   3 -1 3209
  5   5 +1 3209
 17   4 -1 3209
  5   4 +1 3210
 16   4 -1 3210
  4   4 +1 3211
 16   5 -1 3211
  4   4 +1 3212
 17   4 -1 3212
  5   4 +1 3213
 17   4 -1 3213
  4   4 +1 3214
 17   4 -1 3214
  4   4 +1 3215
 17   3 -1 3215
  4   4 +1 3216
 18   4 -1 3216
  3   4 +1 3217
  4   4 -1 3217
  5   4 +1 3217
 18   4 -1 3217
  4   4 +1 3218
 18   4 -1 3218
  5   4 +1 3219
 18   4 -1 3219
  5   4 +1 3220
 18   5 -1 3220
  4   3 +1 3221
 18   4 -1 3221
  4   3 +1 3222
 18   4 -1 3222
  4   4 +1 3223
 18   4 -1 3223
  5   4 +1 3224
 18   4 -1 3224
  6   4 +1 3225
 19   4 -1 3225
  5   4 +1 3226
 18   5 -1 3226
  5   4 +1 3227
 18   5 -1 3227
  4   4 +1 3228
 18   5 -1 3228
  4   4 +1 3229
 19   5 -1 3229
  4   4 +1 3230
 19   4 -1 3230
  5   4 +1 3231
 18   4 -1 3231
  4   4 +1 3232
 18   4 -1 3232
  4   4 +1 3233
 19   4 -1 3233
  4   4 +1 3234
 19   5 -1 3234
  4   3 +1 3235
 19   4 -1 3235
  3   4 +1 3236
 19   4 -1 3236
  3   4 +1 3237
 19   3 -1 3237
  3   4 +1 3238
 19   3 -1 3238
  4   5 +1 3239
 19   2 -1 3239
  4   4 +1 3240
 18   3 -1 3240
 28   5 +1 3240
 29   5 -1 3240
  4   4 +1 3241
 18   3 -1 3241
  4   3 +1 3242
 19   2 -1 3242
  4   3 +1 3243
 18   2 -1 3243
  4   3 +1 3244
 18   2 -1 3244
  4   3 +1 3245
 19   2 -1 3245
  5   2 +1 3246
 18   2 -1 3246
  5   2 +1 3247
 18   1 -1 3247
  5   2 +1 3248
 20   3 -1 3248
  5   2 +1 3249
 20   3 -1 3249
  4   2 +1 3250
 20   3 -1 3250
  5   2 +1 3251
 19   3 -1 3251
  5   2 +1 3252
 19   3 -1 3252
  4   1 +1 3253
 19   3 -1 3253
  3   2 +1 3254
 19   2 -1 3254
  4   4 +1 3255
 19   3 -1 3255
  5   4 +1 3256
 19   3 -1 3256
  4   4 +1 3257
 19   3 -1 3257
  4   3 +1 3258
 20   3 -1 3258
  3   3 +1 3259
 20   3 -1 3259
  3   4 +1 3260
 19   2 -1 3260
  3   4 +1 3261
 20   3 -1 3261
  4   3 +1 3262
 20   3 -1 3262
  4   3 +1 3263
 19   3 -1 3263
  4   3 +1 3264
 19   2 -1 3264
  1   1 -1 3265
  4   3 +1 3265
 18   2 -1 3265
  4   3 +1 3266
 19   2 -1 3266
  4   3 +1 3267
 19   1 -1 3267
  4   3 +1 3268
 19   2 -1 3268
  4   3 +1 3269
 19   1 -1 3269
  4   3 +1 3270
 20   1 -1 3270
  4   3 +1 3271
 19   2 -1 3271
  4   2 +1 3272
 20   1 -1 3272
  3   3 +1 3273
 19   1 -1 3273
  2   3 +1 3274
 19   1 -1 3274
  2   3 +1 3275
  2   4 +1 3276
 20   1 -1 3276
  2   3 +1 3277
  1   2 +1 3278
 19   1 -1 3278
  1   2 +1 3280
  1   2 +1 3281
 31   2 +1 3282
 31   2 +1 3289
 20  31 -1 3290
 20  31 -1 3291
 21  31 -1 3292
 21  31 -1 3293
 21  31 -1 3294
 21  31 -1 3295
 31   4 +1 3297
 31   3 +1 3298
 21  31 -1 3300
  1   4 +1 3301
  1   4 +1 3302
  1   3 +1 3303
 21   1 -1 3303
  1   3 +1 3304
  1   2 +1 3305
 20   1 -1 3305
  1   2 +1 3306
  1   2 +1 3307
  1   2 +1 3308
  1   2 +1 3309
  1   2 +1 3310
  1   2 +1 3311
  1   2 +1 3312
  1   2 +1 3313
  1   2 +1 3314
  1   1 +1 3315
  1   1 +1 3316
  2   2 +1 3317
  2   1 +1 3318
  1   1 +1 3319
 22   1 -1 3319
  1   1 +1 3320
 22   1 -1 3321
 22   1 -1 3322
 21   1 -1 3323
 21   1 -1 3324
 22   1 -1 3325
 22   1 -1 3326
 23   1 -1 3327
 23   1 -1 3328
 22   1 -1 3329
 22   1 -1 3330
 22   1 -1 3331
  1  31 +1 3332
 22   1 -1 3332
 21   1 -1 3333
 21   1 -1 3334
 22   1 -1 3344
 22   1 -1 3345
 22   1 -1 3346
  1  31 +1 3348
  2  30 +1 3349
 22  31 -1 3349
  2  31 +1 3350
  2  31 +1 3351
 22   1 -1 3351
  3  30 +1 3352
  3  30 +1 3353
 20  31 -1 3353
  3  30 +1 3354
  2  31 +1 3355
  3  30 +1 3356
  3  30 +1 3357
 20  31 -1 3357
  1  31 +1 3358
 20  30 -1 3358
  1  31 +1 3359
 21  31 -1 3359
  1  30 +1 3360
 21  31 -1 3360
  1  30 +1 3361
 21  31 -1 3361
  1  30 +1 3362
 21  30 -1 3362
 21  30 -1 3363
 21  31 -1 3364
 21  31 -1 3365
 22  31 -1 3366
 22  31 -1 3367
 30  30 +1 3367
 22  30 -1 3368
 31  28 +1 3368
 22  30 -1 3369
 31  28 +1 3369
 22  30 -1 3370
 31  30 +1 3370
 23  30 -1 3371
 30  28 +1 3371
 23  30 -1 3372
 30  28 +1 3372
 25  30 -1 3373
 31  28 +1 3373
 25  30 -1 3374
 30  28 +1 3374
 25  30 -1 3375
 31  28 +1 3375
 25  30 -1 3376
 31  28 +1 3376
 24  30 -1 3377
 31  29 +1 3377
 25  30 -1 3378
 31  29 +1 3378
 25  30 -1 3379
 30  29 +1 3379
 25  30 -1 3380
 31  29 +1 3380
 25  30 -1 3381
 30  29 +1 3381
 25  29 -1 3382
 31  29 +1 3382
 25  29 -1 3383
 30  29 +1 3383
 25  29 -1 3384
 30  29 +1 3384
 25  29 -1 3385
 30  29 +1 3385
 25  29 -1 3386
 29  29 +1 3386
 25  29 -1 3387
 29  30 +1 3387
 25  30 -1 3388
 29  30 +1 3388
 26  30 -1 3389
 29  30 +1 3389
 26  30 -1 3390
 29  30 +1 3390
 26  30 -1 3391
 28  30 +1 3391
 25  29 -1 3392
 28  29 +1 3392
 25  30 -1 3393
 29  30 +1 3393
 25  30 -1 3394
 28  30 +1 3394
 31  29 -1 3394
 25  30 -1 3395
 28  30 +1 3395
 25  30 -1 3396
 28  30 +1 3396
 25  30 -1 3397
 26  30 +1 3397
 25  30 -1 3398
 26  30 +1 3398
 27  30 -1 3398
 29  30 +1 3398
 25  30 -1 3399
 28  30 +1 3399
 26  31 -1 3400
 27  30 +1 3400
 26  31 -1 3401
 27  31 +1 3401
 26  31 -1 3402
 27  31 +1 3402
 28  30 +1 3403
 28  31 -1 3403
 22   3 -1 3426
 23   3 +1 3426
  9  22 +1 3602
 10  22 -1 3602
 30  23 +1 3778
 31  23 -1 3778
 16  23 -1 4050
 17  23 +1 4050
 14  24 +1 4193
 14  25 -1 4193
 10   3 -1 4215
 11   3 +1 4215
 19  12 +1 4285
 20  12 -1 4285
 18  27 -1 4532
 18  28 +1 4532
 25  20 +1 4808
 26  20 -1 4808
 11   5 -1 5140
 12   5 +1 5140
 28  17 +1 5249
 28  18 -1 5249
  8  10 +1 5424
  9  11 -1 5424
  2  30 -1 5635
  2  31 +1 5635
 27  22 -1 5774
 27  23 +1 5774
 27  22 -1 5775
 27  23 +1 5775
 10  22 +1 5845
 11  22 -1 5845
 28  31 +1 5860
 26  17 +1 6019
 26  18 -1 6019
  6  12 -1 6029
  6  13 +1 6029
 18  21 +1 6345
 18  22 -1 6345
 28  25 +1 6372
 28  26 -1 6372
 30  10 -1 6478
 31  11 +1 6478
 29  25 -1 6561
 30  25 +1 6561
 29   9 -1 6826
 30   9 +1 6826
 26  27 -1 6867
 26  28 +1 6867
 30  31 -1 6869
 31  31 +1 6869
 24  20 +1 7081
 25  20 -1 7081
  5   3 -1 7200
  6   3 +1 7200
 17  20 +1 7330
 17  21 -1 7330
 24  27 -1 7356
 25  27 +1 7356
 23  16 +1 7871
 24  16 -1 7871
  6  14 +1 8163
  7  14 -1 8163
 16  28 -1 8464
 16  29 +1 8464
  4  11 +1 8745
  4  12 -1 8745
 10  28 -1 8892
 10  29 +1 8892
 25  15 -1 8936
 26  15 +1 8936
  4   1 -1 9024
  4   2 +1 9024
 18  14 -1 9145
 19  14 +1 9145
 14  15 -1 10048
 14  16 +1 10048
 22  13 +1 10121
 23  13 -1 10121
 19  23 +1 10761
 20  23 -1 10761
  7  12 +1 10980
  7  13 -1 10980
 28  23 -1 10995
 28  24 +1 10995
