# ib - <E>b - <E> - sigma_E - T
  1246    -0.08870088    -0.10214867     0.00197592 10.0
  1247    -0.12997954    -0.10226134     0.00197113 10.0
  1248    -0.05724832    -0.10207984     0.00197152 10.0
  1249    -0.09438351    -0.10204893     0.00196385 10.0
  1250    -0.08124042    -0.10196570     0.00195776 10.0
  1251    -0.06207526    -0.10180677     0.00195640 10.0
  1252    -0.04045695    -0.10156332     0.00196372 10.0
  1253    -0.09826553    -0.10155029     0.00195600 10.0
  1254    -0.07012777    -0.10142657     0.00195221 10.0
  1255    -0.09070914    -0.10138455     0.00194501 10.0
  1256    -0.06963294    -0.10126052     0.00194136 10.0
  1257    -0.09714263    -0.10124449     0.00193387 10.0
  1258    -0.05531784    -0.10106648     0.00193455 10.0
  1259    -0.09873653    -0.10105749     0.00192710 10.0
  1260    -0.17730824    -0.10135076     0.00194188 10.0
  1261    -0.09807885    -0.10133822     0.00193448 10.0
  1262    -0.13981047    -0.10148506     0.00193266 10.0
  1263    -0.08704186    -0.10143015     0.00192609 10.0
  1264    -0.08821121    -0.10138007     0.00191945 10.0
  1265    -0.06135596    -0.10122904     0.00191814 10.0
  1266    -0.10473183    -0.10124221     0.00191097 10.0
  1267    -0.11745254    -0.10130292     0.00190478 10.0
  1268    -0.11122021    -0.10133993     0.00189803 10.0
  1269    -0.10529163    -0.10135462     0.00189103 10.0
  1270    -0.08953054    -0.10131082     0.00188453 10.0
  1271    -0.12887233    -0.10141253     0.00188032 10.0
  1272    -0.08871837    -0.10136586     0.00187399 10.0
  1273    -0.10631151    -0.10138397     0.00186721 10.0
  1274    -0.14228006    -0.10153323     0.00186635 10.0
  1275    -0.13404599    -0.10165146     0.00186331 10.0
  1276    -0.13375662    -0.10176778     0.00186018 10.0
  1277    -0.09405422    -0.10173993     0.00185368 10.0
  1278    -0.09402760    -0.10171219     0.00184722 10.0
  1279    -0.03142020    -0.10146025     0.00185770 10.0
  1280    -0.13786945    -0.10159028     0.00185561 10.0
  1281    -0.14271863    -0.10173665     0.00185477 10.0
  1282    -0.10406253    -0.10174489     0.00184821 10.0
  1283    -0.09667379    -0.10172697     0.00184177 10.0
  1284    -0.08801423    -0.10167869     0.00183591 10.0
  1285    -0.08327900    -0.10161413     0.00183061 10.0
  1286    -0.03620703    -0.10138543     0.00183844 10.0
  1287    -0.05980009    -0.10124054     0.00183773 10.0
  1288    -0.14061777    -0.10137726     0.00183643 10.0
  1289    -0.09245608    -0.10134639     0.00183033 10.0
  1290    -0.05565749    -0.10118885     0.00183079 10.0
  1291    -0.10876453    -0.10121488     0.00182468 10.0
  1292    -0.12393633    -0.10129269     0.00182009 10.0
  1293    -0.06823272    -0.10117986     0.00181738 10.0
  1294    -0.09105347    -0.10114542     0.00181152 10.0
  1295    -0.10067517    -0.10114382     0.00180538 10.0
  1296    -0.01851357    -0.10086467     0.00182074 10.0
  1297    -0.06966254    -0.10075961     0.00181763 10.0
  1298    -0.14497636    -0.10090799     0.00181758 10.0
  1299    -0.10120174    -0.10090897     0.00181150 10.0
  1300    -0.19015099    -0.10120644     0.00182972 10.0
  1301    -0.13608999    -0.10132233     0.00182731 10.0
  1302    -0.08022809    -0.10125249     0.00182260 10.0
  1303    -0.12801997    -0.10134083     0.00181872 10.0
  1304    -0.11749502    -0.10139397     0.00181351 10.0
  1305    -0.05366194    -0.10123747     0.00181431 10.0
  1306    -0.07143096    -0.10114006     0.00181099 10.0
  1307    -0.10067292    -0.10113854     0.00180509 10.0
  1308    -0.10593563    -0.10115411     0.00179930 10.0
  1309    -0.06726465    -0.10104444     0.00179682 10.0
  1310    -0.09311683    -0.10101887     0.00179120 10.0
  1311    -0.14523576    -0.10116104     0.00179108 10.0
  1312    -0.11081038    -0.10119197     0.00178560 10.0
  1313    -0.11597220    -0.10123919     0.00178052 10.0
  1314    -0.09911019    -0.10123241     0.00177487 10.0
  1315    -0.08707537    -0.10118747     0.00176980 10.0
  1316    -0.15619333    -0.10136154     0.00177274 10.0
  1317    -0.09986656    -0.10135682     0.00176715 10.0
  1318    -0.05200306    -0.10120162     0.00176840 10.0
  1319    -0.12815923    -0.10128613     0.00176487 10.0
  1320    -0.14976306    -0.10143762     0.00176585 10.0
  1321    -0.08181532    -0.10137649     0.00176140 10.0
  1322    -0.08449469    -0.10132406     0.00175671 10.0
  1323    -0.16473194    -0.10152037     0.00176221 10.0
  1324    -0.08086663    -0.10145662     0.00175792 10.0
  1325    -0.08752210    -0.10141375     0.00175304 10.0
  1326    -0.05813034    -0.10128098     0.00175268 10.0
  1327    -0.03930105    -0.10109144     0.00175754 10.0
  1328    -0.12313428    -0.10115864     0.00175346 10.0
  1329    -0.15088359    -0.10130978     0.00175464 10.0
  1330    -0.10702323    -0.10132709     0.00174941 10.0
  1331    -0.12284023    -0.10139209     0.00174533 10.0
  1332    -0.04977051    -0.10123660     0.00174698 10.0
  1333    -0.07565712    -0.10115979     0.00174342 10.0
  1334    -0.07079140    -0.10106886     0.00174057 10.0
  1335    -0.09431735    -0.10104871     0.00173549 10.0
  1336    -0.08858522    -0.10101162     0.00173073 10.0
  1337    -0.06333891    -0.10089983     0.00172920 10.0
  1338    -0.11123707    -0.10093041     0.00172435 10.0
  1339    -0.14204666    -0.10105170     0.00172352 10.0
  1340    -0.13602724    -0.10115457     0.00172152 10.0
  1341    -0.05166003    -0.10100942     0.00172258 10.0
  1342    -0.05053481    -0.10086183     0.00172386 10.0
  1343    -0.05984532    -0.10074225     0.00172297 10.0
  1344    -0.10371257    -0.10075089     0.00171799 10.0
  1345    -0.08868816    -0.10071592     0.00171336 10.0
  1346    -0.08809936    -0.10067946     0.00170880 10.0
  1347    -0.08823749    -0.10064360     0.00170425 10.0
  1348    -0.10115782    -0.10064508     0.00169935 10.0
  1349    -0.08466836    -0.10059930     0.00169510 10.0
  1350    -0.12418163    -0.10066668     0.00169160 10.0
  1351    -0.10460011    -0.10067789     0.00168681 10.0
  1352    -0.11777808    -0.10072647     0.00168272 10.0
  1353    -0.12493716    -0.10079505     0.00167935 10.0
  1354    -0.09407449    -0.10077607     0.00167471 10.0
  1355    -0.09921337    -0.10077167     0.00167000 10.0
  1356    -0.07572447    -0.10070131     0.00166679 10.0
  1357    -0.05873285    -0.10058375     0.00166626 10.0
  1358    -0.06063254    -0.10047215     0.00166534 10.0
  1359    -0.14046301    -0.10058355     0.00166443 10.0
  1360    -0.09891528    -0.10057892     0.00165981 10.0
  1361    -0.08244664    -0.10052869     0.00165597 10.0
  1362    -0.03557769    -0.10034927     0.00166109 10.0
  1363    -0.11654319    -0.10039388     0.00165711 10.0
  1364    -0.09011456    -0.10036564     0.00165280 10.0
  1365    -0.02434103    -0.10015735     0.00166134 10.0
  1366    -0.10454942    -0.10016935     0.00165685 10.0
  1367    -0.07408959    -0.10009829     0.00165386 10.0
  1368    -0.12535371    -0.10016692     0.00165078 10.0
  1369    -0.09107192    -0.10014227     0.00164650 10.0
  1370    -0.07158444    -0.10006509     0.00164385 10.0
  1371    -0.11638838    -0.10010908     0.00164001 10.0
  1372    -0.09897616    -0.10010604     0.00163561 10.0
  1373    -0.11817956    -0.10015449     0.00163194 10.0
  1374    -0.10542428    -0.10016858     0.00162764 10.0
  1375    -0.12167800    -0.10022594     0.00162431 10.0
  1376    -0.08269335    -0.10017931     0.00162065 10.0
  1377    -0.11520342    -0.10021916     0.00161685 10.0
  1378    -0.05989942    -0.10011250     0.00161608 10.0
  1379    -0.10833155    -0.10013418     0.00161196 10.0
  1380    -0.15278929    -0.10027275     0.00161367 10.0
  1381    -0.10543003    -0.10028629     0.00160949 10.0
  1382    -0.09663476    -0.10027673     0.00160530 10.0
  1383    -0.06308508    -0.10017962     0.00160405 10.0
  1384    -0.12663906    -0.10024853     0.00160135 10.0
  1385    -0.11081787    -0.10027598     0.00159742 10.0
  1386    -0.11091675    -0.10030355     0.00159352 10.0
  1387    -0.15578615    -0.10044691     0.00159584 10.0
  1388    -0.05787545    -0.10033719     0.00159550 10.0
  1389    -0.09904459    -0.10033387     0.00159140 10.0
  1390    -0.17858157    -0.10053450     0.00159992 10.0
  1391    -0.10097507    -0.10053563     0.00159582 10.0
  1392    -0.02810354    -0.10035085     0.00160241 10.0
  1393    -0.01041095    -0.10012200     0.00161460 10.0
  1394    -0.09423402    -0.10010706     0.00161057 10.0
  1395    -0.08258642    -0.10006270     0.00160710 10.0
  1396    -0.07929641    -0.10001026     0.00160390 10.0
  1397    -0.13156915    -0.10008975     0.00160183 10.0
  1398    -0.15764045    -0.10023435     0.00160432 10.0
  1399    -0.10832913    -0.10025464     0.00160042 10.0
  1400    -0.12200217    -0.10030901     0.00159735 10.0
  1401    -0.08180550    -0.10026287     0.00159403 10.0
  1402    -0.15055856    -0.10038798     0.00159497 10.0
  1403    -0.11777248    -0.10043112     0.00159159 10.0
  1404    -0.08216953    -0.10038592     0.00158829 10.0
  1405    -0.13340636    -0.10046745     0.00158646 10.0
  1406    -0.09956072    -0.10046521     0.00158256 10.0
  1407    -0.01521495    -0.10025575     0.00159247 10.0
  1408    -0.07023664    -0.10018218     0.00159027 10.0
  1409    -0.06601377    -0.10009864     0.00158857 10.0
  1410    -0.08550442    -0.10006304     0.00158509 10.0
  1411    -0.12459997    -0.10012274     0.00158236 10.0
  1412    -0.09308311    -0.10010565     0.00157861 10.0
  1413    -0.09574778    -0.10009510     0.00157483 10.0
  1414    -0.05223913    -0.09997951     0.00157526 10.0
  1415    -0.08140474    -0.09993475     0.00157210 10.0
  1416    -0.08040385    -0.09988780     0.00156902 10.0
  1417    -0.13070990    -0.09996172     0.00156700 10.0
  1418    -0.12316862    -0.10001723     0.00156423 10.0
  1419    -0.10711195    -0.10003417     0.00156059 10.0
  1420    -0.03335244    -0.09987540     0.00156493 10.0
  1421    -0.08481767    -0.09983963     0.00156162 10.0
  1422    -0.02335945    -0.09965840     0.00156840 10.0
  1423    -0.09323552    -0.09964322     0.00156477 10.0
  1424    -0.10523256    -0.09965640     0.00156113 10.0
  1425    -0.04784698    -0.09953450     0.00156221 10.0
  1426    -0.10391582    -0.09954478     0.00155858 10.0
  1427    -0.06747385    -0.09946967     0.00155674 10.0
  1428    -0.17901565    -0.09965553     0.00156416 10.0
  1429    -0.05456432    -0.09955042     0.00156404 10.0
  1430    -0.10679433    -0.09956727     0.00156049 10.0
  1431    -0.12920957    -0.09963604     0.00155838 10.0
  1432    -0.14774476    -0.09974740     0.00155875 10.0
  1433    -0.13714166    -0.09983377     0.00155754 10.0
  1434    -0.13079731    -0.09990511     0.00155559 10.0
  1435    -0.05788941    -0.09980852     0.00155501 10.0
  1436    -0.07384677    -0.09974898     0.00155258 10.0
  1437    -0.08095930    -0.09970598     0.00154962 10.0
  1438    -0.04341201    -0.09957745     0.00155140 10.0
  1439    -0.14746829    -0.09968655     0.00155170 10.0
  1440    -0.07703628    -0.09963507     0.00154903 10.0
  1441    -0.09045879    -0.09961426     0.00154566 10.0
  1442    -0.09898840    -0.09961284     0.00154216 10.0
  1443    -0.10300290    -0.09962050     0.00153870 10.0
  1444    -0.11250510    -0.09964952     0.00153550 10.0
  1445    -0.13627203    -0.09973181     0.00153426 10.0
  1446    -0.13868494    -0.09981915     0.00153330 10.0
  1447    -0.10406089    -0.09982864     0.00152990 10.0
  1448    -0.08834824    -0.09980302     0.00152670 10.0
  1449    -0.11596923    -0.09983902     0.00152372 10.0
  1450    -0.12561176    -0.09989629     0.00152141 10.0
  1451    -0.11468725    -0.09992909     0.00151839 10.0
  1452    -0.12859730    -0.09999251     0.00151636 10.0
  1453    -0.07199528    -0.09993071     0.00151427 10.0
  1454    -0.05693539    -0.09983601     0.00151389 10.0
  1455    -0.11330991    -0.09986562     0.00151086 10.0
  1456    -0.04553951    -0.09974648     0.00151223 10.0
  1457    -0.13203007    -0.09981713     0.00151057 10.0
  1458    -0.09013909    -0.09979600     0.00150742 10.0
  1459    -0.08332502    -0.09976011     0.00150457 10.0
  1460    -0.14802746    -0.09986504     0.00150495 10.0
  1461    -0.08557441    -0.09983404     0.00150200 10.0
  1462    -0.08128389    -0.09979389     0.00149929 10.0
  1463    -0.08618746    -0.09976450     0.00149634 10.0
  1464    -0.13046644    -0.09983067     0.00149458 10.0
  1465    -0.09655175    -0.09982362     0.00149138 10.0
  1466    -0.07000145    -0.09975962     0.00148955 10.0
  1467    -0.10906073    -0.09977954     0.00148649 10.0
  1468    -0.04059432    -0.09965307     0.00148869 10.0
  1469    -0.11840013    -0.09969305     0.00148605 10.0
  1470    -0.06017012    -0.09960896     0.00148527 10.0
  1471    -0.12506549    -0.09966300     0.00148310 10.0
  1472    -0.09701168    -0.09965739     0.00147996 10.0
  1473    -0.11027941    -0.09967984     0.00147701 10.0
  1474    -0.12162927    -0.09972615     0.00147462 10.0
  1475    -0.10176506    -0.09973044     0.00147152 10.0
  1476    -0.08613468    -0.09970188     0.00146870 10.0
  1477    -0.08143312    -0.09966358     0.00146612 10.0
  1478    -0.09247485    -0.09964854     0.00146313 10.0
  1479    -0.12201115    -0.09969523     0.00146082 10.0
  1480    -0.13355407    -0.09976577     0.00145948 10.0
  1481    -0.09338223    -0.09975249     0.00145651 10.0
  1482    -0.13671580    -0.09982918     0.00145550 10.0
  1483    -0.15819795    -0.09995003     0.00145750 10.0
  1484    -0.13362082    -0.10001960     0.00145615 10.0
  1485    -0.17108809    -0.10016613     0.00146050 10.0
  1486    -0.15124619    -0.10027123     0.00146127 10.0
  1487    -0.11359241    -0.10029859     0.00145853 10.0
  1488    -0.12264905    -0.10034439     0.00145626 10.0
  1489    -0.09175824    -0.10032683     0.00145338 10.0
  1490    -0.08186110    -0.10028914     0.00145091 10.0
  1491    -0.06591785    -0.10021914     0.00144964 10.0
  1492    -0.04752294    -0.10011203     0.00145064 10.0
  1493    -0.08518849    -0.10008176     0.00144802 10.0
  1494    -0.08513340    -0.10005150     0.00144540 10.0
  1495    -0.05039594    -0.09995119     0.00144596 10.0
  1496    -0.07504079    -0.09990097     0.00144392 10.0
  1497    -0.10046892    -0.09990211     0.00144101 10.0
  1498    -0.07662836    -0.09985537     0.00143887 10.0
