#T - C - x
 1.0     0.024436695     0.001686065
 1.2     0.067385259     0.006199998
 1.4     0.152197728     0.018168954
 1.6     0.263716831     0.045064641
 1.8     0.488201585     0.135755225
 2.0     0.709522330     0.343350509
 2.2     1.386226034    42.300653263
 2.4     1.236254721    24.538502424
 2.6     0.747016910    12.130188830
 2.8     0.488455971     4.784067914
 3.0     0.397566210     3.990862990
 3.2     0.339156302     2.977947275
 3.4     0.273932135     1.953377971
 3.6     0.237481115     1.641252270
 3.8     0.191183943     1.223196729
 4.0     0.171424770     1.087302127
