#T - C - x
 1.0    0.025060766    0.001660531
 1.2    0.068509929    0.005851789
 1.4    0.144244431    0.017065511
 1.6    0.265353721    9.342626202
 1.8    0.425849322    8.210051401
 2.0    0.599490485    6.956368595
 2.2    0.756173583    5.755726742
 2.4    0.818984824    4.646280354
 2.6    0.795375958    3.738813797
 2.8    0.707370881    2.999871915
 3.0    0.602232904    2.394836368
 3.2    0.500832099    1.946380761
 3.4    0.419817415    1.620436633
 3.6    0.341582070    1.360235395
 3.8    0.283923408    1.144743113
 4.0    0.241503242    0.998187643
