#b - Eb - E - sigE
  201   -31.6880000   -31.6880000    1.5487595
  202   -32.0000000   -31.8440000    0.7821969
  203   -31.7440000   -31.8106667    0.7020968
  204   -32.0000000   -31.8580000    0.5281657
  205   -32.0000000   -31.8864000    0.4232954
  206   -32.0000000   -31.9053333    0.3531694
  207   -32.0000000   -31.9188571    0.3029754
  208   -31.8480000   -31.9100000    0.2983077
  209   -32.0000000   -31.9200000    0.2653300
  210   -32.0000000   -31.9280000    0.2389176
  211   -31.9280000   -31.9280000    0.2277990
  212   -32.0000000   -31.9340000    0.2088947
  213   -32.0000000   -31.9390769    0.1928876
  214   -32.0000000   -31.9434286    0.1791590
  215   -32.0000000   -31.9472000    0.1672547
  216   -32.0000000   -31.9505000    0.1568339
  217   -32.0000000   -31.9534118    0.1476354
  218   -31.8160000   -31.9457778    0.1547108
  219   -32.0000000   -31.9486316    0.1465944
  220   -31.8720000   -31.9448000    0.1480799
  221   -31.9360000   -31.9443810    0.1450548
  222   -32.0000000   -31.9469091    0.1384834
  223   -32.0000000   -31.9492174    0.1324817
  224   -32.0000000   -31.9513333    0.1269785
  225   -32.0000000   -31.9532800    0.1219143
  226   -31.9440000   -31.9529231    0.1199999
  227   -32.0000000   -31.9546667    0.1155681
  228   -32.0000000   -31.9562857    0.1114520
  229   -32.0000000   -31.9577931    0.1076190
  230   -32.0000000   -31.9592000    0.1040409
  231   -32.0000000   -31.9605161    0.1006931
  232   -31.9760000   -31.9610000    0.0985011
  233   -32.0000000   -31.9621818    0.0955233
  234   -32.0000000   -31.9632941    0.0927203
  235   -32.0000000   -31.9643429    0.0900771
  236   -31.5360000   -31.9524444    0.1024943
  237   -32.0000000   -31.9537297    0.0997322
  238   -32.0000000   -31.9549474    0.0971151
  239   -32.0000000   -31.9561026    0.0946319
  240   -32.0000000   -31.9572000    0.0922724
  241   -31.4240000   -31.9441951    0.1039846
  242   -31.7360000   -31.9392381    0.1071718
  243   -32.0000000   -31.9406512    0.1046887
  244   -31.7920000   -31.9372727    0.1063745
  245   -32.0000000   -31.9386667    0.1040198
  246   -31.5440000   -31.9300870    0.1097840
  247   -32.0000000   -31.9315745    0.1074583
  248   -32.0000000   -31.9330000    0.1052290
  249   -31.7440000   -31.9291429    0.1070796
  250   -32.0000000   -31.9305600    0.1049474
  251   -31.9920000   -31.9317647    0.1030159
  252   -31.5280000   -31.9240000    0.1076161
  253   -32.0000000   -31.9254340    0.1055952
  254   -32.0000000   -31.9268148    0.1036487
  255   -32.0000000   -31.9281455    0.1017728
  256   -32.0000000   -31.9294286    0.0999635
  257   -32.0000000   -31.9306667    0.0982174
  258   -32.0000000   -31.9318621    0.0965313
  259   -31.8880000   -31.9311186    0.0962259
  260   -32.0000000   -31.9322667    0.0946290
  261   -32.0000000   -31.9333770    0.0930842
  262   -32.0000000   -31.9344516    0.0915891
  263   -32.0000000   -31.9354921    0.0901412
  264   -32.0000000   -31.9365000    0.0887384
  265   -32.0000000   -31.9374769    0.0873785
  266   -32.0000000   -31.9384242    0.0860597
  267   -31.9840000   -31.9391045    0.0849456
  268   -31.4800000   -31.9323529    0.0888323
  269   -32.0000000   -31.9333333    0.0875503
  270   -31.9280000   -31.9332571    0.0869719
  271   -31.9360000   -31.9332958    0.0863325
  272   -32.0000000   -31.9342222    0.0851384
  273   -32.0000000   -31.9351233    0.0839769
  274   -32.0000000   -31.9360000    0.0828467
  275   -32.0000000   -31.9368533    0.0817464
  276   -32.0000000   -31.9376842    0.0806750
  277   -31.7920000   -31.9357922    0.0813474
  278   -32.0000000   -31.9366154    0.0803086
  279   -31.9440000   -31.9367089    0.0797403
  280   -32.0000000   -31.9375000    0.0787475
  281   -32.0000000   -31.9382716    0.0777791
  282   -31.8640000   -31.9373659    0.0778640
  283   -32.0000000   -31.9381205    0.0769296
  284   -31.8400000   -31.9369524    0.0771830
  285   -31.8080000   -31.9354353    0.0776379
  286   -31.9520000   -31.9356279    0.0770709
  287   -32.0000000   -31.9363678    0.0761885
  288   -32.0000000   -31.9370909    0.0753262
  289   -32.0000000   -31.9377978    0.0744832
  290   -32.0000000   -31.9384889    0.0736588
  291   -32.0000000   -31.9391648    0.0728524
  292   -32.0000000   -31.9398261    0.0720636
  293   -31.5040000   -31.9351398    0.0749122
  294   -31.9440000   -31.9352340    0.0744542
  295   -31.9760000   -31.9356632    0.0738155
  296   -32.0000000   -31.9363333    0.0730496
  297   -32.0000000   -31.9369897    0.0722995
  298   -32.0000000   -31.9376327    0.0715646
  299   -32.0000000   -31.9382626    0.0708445
  300   -32.0000000   -31.9388800    0.0701387
  301   -32.0000000   -31.9394851    0.0694469
  302   -32.0000000   -31.9400784    0.0687686
  303   -32.0000000   -31.9406602    0.0681034
  304   -31.5520000   -31.9369231    0.0698280
  305   -32.0000000   -31.9375238    0.0691655
  306   -31.9840000   -31.9379623    0.0685973
  307   -32.0000000   -31.9385421    0.0679587
  308   -31.9920000   -31.9390370    0.0673719
  309   -32.0000000   -31.9395963    0.0667562
  310   -32.0000000   -31.9401455    0.0661515
  311   -32.0000000   -31.9406847    0.0655578
  312   -32.0000000   -31.9412143    0.0649746
  313   -32.0000000   -31.9417345    0.0644017
  314   -32.0000000   -31.9422456    0.0638388
  315   -31.5280000   -31.9386435    0.0654703
  316   -32.0000000   -31.9391724    0.0649080
  317   -32.0000000   -31.9396923    0.0643553
  318   -32.0000000   -31.9402034    0.0638120
  319   -32.0000000   -31.9407059    0.0632777
  320   -32.0000000   -31.9412000    0.0627523
  321   -32.0000000   -31.9416860    0.0622356
  322   -32.0000000   -31.9421639    0.0617273
  323   -31.9520000   -31.9422439    0.0614312
  324   -32.0000000   -31.9427097    0.0609376
  325   -32.0000000   -31.9431680    0.0604518
  326   -32.0000000   -31.9436190    0.0599737
  327   -31.8000000   -31.9424882    0.0603192
  328   -31.9360000   -31.9424375    0.0601065
  329   -32.0000000   -31.9428837    0.0596422
  330   -31.8080000   -31.9418462    0.0599370
  331   -31.8000000   -31.9407634    0.0602485
  332   -32.0000000   -31.9412121    0.0597937
  333   -31.8400000   -31.9404511    0.0599434
  334   -31.9840000   -31.9407761    0.0595567
  335   -32.0000000   -31.9412148    0.0591172
  336   -32.0000000   -31.9416471    0.0586841
  337   -31.9440000   -31.9416642    0.0584588
  338   -32.0000000   -31.9420870    0.0580367
  339   -32.0000000   -31.9425036    0.0576207
  340   -32.0000000   -31.9429143    0.0572106
  341   -32.0000000   -31.9433191    0.0568063
  342   -32.0000000   -31.9437183    0.0564076
  343   -32.0000000   -31.9441119    0.0560145
  344   -32.0000000   -31.9445000    0.0556269
  345   -31.6960000   -31.9427862    0.0562673
  346   -32.0000000   -31.9431781    0.0558833
  347   -32.0000000   -31.9435646    0.0555045
  348   -32.0000000   -31.9439459    0.0551307
  349   -32.0000000   -31.9443221    0.0547620
  350   -31.7520000   -31.9430400    0.0551915
  351   -32.0000000   -31.9434172    0.0548273
  352   -32.0000000   -31.9437895    0.0544679
  353   -32.0000000   -31.9441569    0.0541131
  354   -32.0000000   -31.9445195    0.0537629
  355   -32.0000000   -31.9448774    0.0534173
  356   -32.0000000   -31.9452308    0.0530760
  357   -32.0000000   -31.9455796    0.0527391
  358   -32.0000000   -31.9459241    0.0524064
  359   -32.0000000   -31.9462642    0.0520779
  360   -32.0000000   -31.9466000    0.0517535
  361   -32.0000000   -31.9469317    0.0514331
  362   -31.9680000   -31.9470617    0.0512108
  363   -32.0000000   -31.9473865    0.0508976
  364   -32.0000000   -31.9477073    0.0505883
  365   -32.0000000   -31.9480242    0.0502827
  366   -32.0000000   -31.9483373    0.0499807
  367   -32.0000000   -31.9486467    0.0496824
  368   -32.0000000   -31.9489524    0.0493876
  369   -32.0000000   -31.9492544    0.0490963
  370   -32.0000000   -31.9495529    0.0488084
  371   -32.0000000   -31.9498480    0.0485239
  372   -32.0000000   -31.9501395    0.0482426
  373   -31.9520000   -31.9501503    0.0480965
  374   -32.0000000   -31.9504368    0.0478210
  375   -32.0000000   -31.9507200    0.0475486
  376   -32.0000000   -31.9510000    0.0472792
  377   -31.3840000   -31.9477966    0.0486367
  378   -31.8160000   -31.9470562    0.0488360
  379   -32.0000000   -31.9473520    0.0485641
  380   -31.9520000   -31.9473778    0.0484161
  381   -32.0000000   -31.9476685    0.0481495
  382   -32.0000000   -31.9479560    0.0478858
  383   -32.0000000   -31.9482404    0.0476250
  384   -32.0000000   -31.9485217    0.0473670
  385   -31.8080000   -31.9477622    0.0475796
  386   -31.4400000   -31.9450323    0.0486558
  387   -32.0000000   -31.9453262    0.0483965
  388   -32.0000000   -31.9456170    0.0481399
  389   -32.0000000   -31.9459048    0.0478861
  390   -32.0000000   -31.9461895    0.0476349
  391   -32.0000000   -31.9464712    0.0473863
  392   -31.9920000   -31.9467083    0.0471585
  393   -32.0000000   -31.9469845    0.0469150
  394   -31.9920000   -31.9472165    0.0466919
  395   -32.0000000   -31.9474872    0.0464532
  396   -31.9680000   -31.9475918    0.0462881
  397   -32.0000000   -31.9478579    0.0460539
  398   -32.0000000   -31.9481212    0.0458221
  399   -31.9920000   -31.9483417    0.0456100
  400   -32.0000000   -31.9486000    0.0453827
  401   -32.0000000   -31.9488557    0.0451576
  402   -32.0000000   -31.9491089    0.0449348
  403   -32.0000000   -31.9493596    0.0447141
  404   -32.0000000   -31.9496078    0.0444956
  405   -32.0000000   -31.9498537    0.0442793
  406   -32.0000000   -31.9500971    0.0440650
  407   -31.8560000   -31.9496425    0.0441545
  408   -31.9840000   -31.9498077    0.0439761
  409   -32.0000000   -31.9500478    0.0437663
  410   -32.0000000   -31.9502857    0.0435585
  411   -31.9600000   -31.9503318    0.0434345
  412   -32.0000000   -31.9505660    0.0432303
  413   -32.0000000   -31.9507981    0.0430279
  414   -31.9280000   -31.9506916    0.0429723
  415   -31.9920000   -31.9508837    0.0427890
  416   -32.0000000   -31.9511111    0.0425915
  417   -31.9840000   -31.9512627    0.0424275
  418   -32.0000000   -31.9514862    0.0422335
  419   -32.0000000   -31.9517078    0.0420412
  420   -31.9120000   -31.9515273    0.0420220
  421   -32.0000000   -31.9517466    0.0418324
  422   -32.0000000   -31.9519640    0.0416446
  423   -32.0000000   -31.9521794    0.0414584
  424   -32.0000000   -31.9523929    0.0412738
  425   -31.9120000   -31.9522133    0.0412578
  426   -31.9040000   -31.9520000    0.0412562
  427   -31.8960000   -31.9517533    0.0412688
  428   -31.8400000   -31.9512632    0.0413833
  429   -31.8320000   -31.9507424    0.0415092
  430   -31.9840000   -31.9508870    0.0413581
  431   -31.8960000   -31.9506494    0.0413662
  432   -32.0000000   -31.9508621    0.0411885
  433   -32.0000000   -31.9510730    0.0410122
  434   -32.0000000   -31.9512821    0.0408375
  435   -32.0000000   -31.9514894    0.0406642
  436   -32.0000000   -31.9516949    0.0404925
  437   -32.0000000   -31.9518987    0.0403221
  438   -32.0000000   -31.9521008    0.0401532
  439   -32.0000000   -31.9523013    0.0399857
  440   -32.0000000   -31.9525000    0.0398196
  441   -32.0000000   -31.9526971    0.0396548
  442   -32.0000000   -31.9528926    0.0394915
  443   -31.9920000   -31.9530535    0.0393430
  444   -32.0000000   -31.9532459    0.0391823
  445   -32.0000000   -31.9534367    0.0390228
