# ib - T - <M>b - <M> - sigma_M
   2580 1.00  0.10268832  0.08948111  0.00066043
   2590 1.00  0.09802154  0.08966467  0.00065187
   2600 1.00  0.08781390  0.08976823  0.00064235
   2610 1.00  0.07898459  0.08965834  0.00063289
   2620 1.00  0.08299856  0.08951341  0.00062445
   2630 1.00  0.08421208  0.08940924  0.00061548
   2640 1.00  0.08327534  0.08936681  0.00060627
   2650 1.00  0.07676240  0.08921408  0.00059905
   2660 1.00  0.08023061  0.08900923  0.00059355
   2670 1.00  0.07021562  0.08880531  0.00058847
   2680 1.00  0.07090728  0.08857930  0.00058423
   2690 1.00  0.07263542  0.08836203  0.00057989
   2700 1.00  0.06306052  0.08806428  0.00057947
   2710 1.00  0.05209337  0.08763485  0.00058723
   2720 1.00  0.06851847  0.08729059  0.00058966
   2730 1.00  0.08275993  0.08710225  0.00058493
   2740 1.00  0.08623967  0.08712737  0.00057718
   2750 1.00  0.07928370  0.08708126  0.00057004
   2760 1.00  0.07922507  0.08701104  0.00056309
   2770 1.00  0.07530774  0.08684968  0.00055815
   2780 1.00  0.06871362  0.08665469  0.00055453
   2790 1.00  0.07915862  0.08654322  0.00054901
   2800 1.00  0.07785691  0.08643212  0.00054331
   2810 1.00  0.08209963  0.08635413  0.00053732
   2820 1.00  0.08423270  0.08632878  0.00053086
   2830 1.00  0.07882392  0.08625556  0.00052506
   2840 1.00  0.07435401  0.08613366  0.00052026
   2850 1.00  0.08648570  0.08611010  0.00051432
   2860 1.00  0.08244573  0.08607897  0.00050849
   2870 1.00  0.08383657  0.08603751  0.00050285
   2880 1.00  0.07757552  0.08596656  0.00049798
   2890 1.00  0.06033934  0.08579432  0.00049566
   2900 1.00  0.04877433  0.08540823  0.00050507
   2910 1.00  0.05066948  0.08502107  0.00051419
   2920 1.00  0.05318192  0.08469555  0.00051893
   2930 1.00  0.06344030  0.08438270  0.00052285
   2940 1.00  0.05770516  0.08414030  0.00052292
   2950 1.00  0.05858780  0.08386269  0.00052478
   2960 1.00  0.06773642  0.08364796  0.00052379
   2970 1.00  0.06306787  0.08344608  0.00052229
   2980 1.00  0.06064207  0.08323514  0.00052124
   2990 1.00  0.04893222  0.08292291  0.00052542
   3000 1.00  0.04898143  0.08256970  0.00053195
   3010 1.00  0.05255394  0.08226598  0.00053541
   3020 1.00  0.05016982  0.08195594  0.00053924
   3030 1.00  0.04505102  0.08161612  0.00054465
   3040 1.00  0.06092930  0.08134569  0.00054639
   3050 1.00  0.05873465  0.08113803  0.00054520
   3060 1.00  0.05358781  0.08091819  0.00054466
   3070 1.00  0.04470596  0.08061038  0.00054827
   3080 1.00  0.04594752  0.08029184  0.00055239
   3090 1.00  0.05080557  0.07997373  0.00055649
   3100 1.00  0.05697930  0.07973655  0.00055655
   3110 1.00  0.05750717  0.07953293  0.00055527
   3120 1.00  0.04473857  0.07926738  0.00055676
   3130 1.00  0.05376731  0.07896574  0.00056006
   3140 1.00  0.05596512  0.07873441  0.00055995
   3150 1.00  0.05045216  0.07855316  0.00055818
   3160 1.00  0.04445651  0.07829130  0.00055950
   3170 1.00  0.04415765  0.07799493  0.00056255
   3180 1.00  0.04014724  0.07767638  0.00056676
   3190 1.00  0.04073565  0.07738597  0.00056942
   3200 1.00  0.03133431  0.07702494  0.00057613
   3210 1.00  0.03595566  0.07663900  0.00058421
   3220 1.00  0.04200384  0.07635179  0.00058659
   3230 1.00  0.05948284  0.07613921  0.00058594
   3240 1.00  0.05267897  0.07598807  0.00058327
   3250 1.00  0.04436241  0.07578180  0.00058230
   3260 1.00  0.04847647  0.07554815  0.00058240
   3270 1.00  0.04846337  0.07534044  0.00058156
   3280 1.00  0.05384917  0.07513889  0.00058056
   3290 1.00  0.05876415  0.07500276  0.00057770
   3300 1.00  0.05713263  0.07487839  0.00057462
   3310 1.00  0.04665121  0.07471670  0.00057257
   3320 1.00  0.04946111  0.07451667  0.00057174
   3330 1.00  0.05000478  0.07433108  0.00057046
   3340 1.00  0.04665514  0.07414928  0.00056912
   3350 1.00  0.04300983  0.07392410  0.00056945
   3360 1.00  0.05115375  0.07371577  0.00056916
   3370 1.00  0.04814978  0.07350811  0.00056885
   3380 1.00  0.05505768  0.07336513  0.00056656
   3390 1.00  0.05437218  0.07321982  0.00056438
   3400 1.00  0.05948994  0.07309419  0.00056179
   3410 1.00  0.03416433  0.07287141  0.00056239
   3420 1.00  0.02976015  0.07258289  0.00056580
   3430 1.00  0.03214314  0.07231664  0.00056808
   3440 1.00  0.03482589  0.07205453  0.00057019
   3450 1.00  0.04385232  0.07183587  0.00057046
   3460 1.00  0.05010571  0.07170813  0.00056801
   3470 1.00  0.05206152  0.07157164  0.00056580
   3480 1.00  0.05521425  0.07143373  0.00056369
   3490 1.00  0.05552050  0.07130927  0.00056135
   3500 1.00  0.04488233  0.07117062  0.00055938
   3510 1.00  0.06197554  0.07106166  0.00055686
   3520 1.00  0.06853086  0.07103511  0.00055328
   3530 1.00  0.06202330  0.07100234  0.00054979
   3540 1.00  0.06773909  0.07097332  0.00054632
   3550 1.00  0.06755187  0.07094933  0.00054288
   3560 1.00  0.06776619  0.07092352  0.00053947
   3570 1.00  0.07144700  0.07090078  0.00053611
   3580 1.00  0.07694617  0.07092766  0.00053281
   3590 1.00  0.08554144  0.07100563  0.00053005
   3600 1.00  0.08703476  0.07108354  0.00052734
   3610 1.00  0.08228458  0.07119844  0.00052537
   3620 1.00  0.08768103  0.07128774  0.00052290
   3630 1.00  0.08459227  0.07137820  0.00052048
   3640 1.00  0.07326655  0.07141412  0.00051747
   3650 1.00  0.07441128  0.07142688  0.00051437
   3660 1.00  0.07820969  0.07145705  0.00051142
   3670 1.00  0.09560534  0.07157503  0.00050980
   3680 1.00  0.09885967  0.07173475  0.00050927
   3690 1.00  0.09925028  0.07190022  0.00050896
   3700 1.00  0.10123332  0.07203726  0.00050786
   3710 1.00  0.09322629  0.07219803  0.00050747
   3720 1.00  0.10615564  0.07236240  0.00050723
   3730 1.00  0.10065415  0.07253659  0.00050730
   3740 1.00  0.08336615  0.07265671  0.00050589
   3750 1.00  0.08002239  0.07271096  0.00050331
   3760 1.00  0.08660735  0.07277189  0.00050090
   3770 1.00  0.08001578  0.07281581  0.00049831
   3780 1.00  0.07925652  0.07284397  0.00049560
   3790 1.00  0.08219036  0.07287361  0.00049294
   3800 1.00  0.08110694  0.07290935  0.00049034
   3810 1.00  0.08210219  0.07294794  0.00048781
   3820 1.00  0.08076789  0.07298545  0.00048530
   3830 1.00  0.09358513  0.07305483  0.00048321
   3840 1.00  0.09124206  0.07318126  0.00048224
   3850 1.00  0.08561637  0.07325740  0.00048026
   3860 1.00  0.09217788  0.07333314  0.00047829
   3870 1.00  0.09749955  0.07344249  0.00047704
   3880 1.00  0.09556240  0.07355715  0.00047589
   3890 1.00  0.09030885  0.07366153  0.00047454
   3900 1.00  0.08344851  0.07373765  0.00047272
   3910 1.00  0.08414258  0.07379145  0.00047057
   3920 1.00  0.08815289  0.07386201  0.00046868
   3930 1.00  0.09977349  0.07396729  0.00046747
   3940 1.00  0.10150536  0.07412523  0.00046774
   3950 1.00  0.11112543  0.07428608  0.00046815
   3960 1.00  0.11341255  0.07448325  0.00046990
   3970 1.00  0.10357837  0.07466466  0.00047104
   3980 1.00  0.10020706  0.07480356  0.00047071
   3990 1.00  0.10928205  0.07496244  0.00047105
   4000 1.00  0.10366304  0.07510070  0.00047073
   4010 1.00  0.10109682  0.07523429  0.00047029
   4020 1.00  0.10121972  0.07536800  0.00046988
   4030 1.00  0.09025594  0.07544717  0.00046826
   4040 1.00  0.09635636  0.07555207  0.00046715
   4050 1.00  0.08617133  0.07563602  0.00046568
   4060 1.00  0.10746454  0.07574154  0.00046467
   4070 1.00  0.09396869  0.07584080  0.00046354
   4080 1.00  0.08008681  0.07588497  0.00046153
   4090 1.00  0.07024031  0.07588273  0.00045934
   4100 1.00  0.07696665  0.07588802  0.00045723
   4110 1.00  0.07238590  0.07589199  0.00045509
   4120 1.00  0.08000114  0.07590775  0.00045299
   4130 1.00  0.09000816  0.07595825  0.00045119
   4140 1.00  0.08599311  0.07600278  0.00044931
   4150 1.00  0.06720410  0.07600455  0.00044731
   4160 1.00  0.06414004  0.07595934  0.00044548
   4170 1.00  0.07545110  0.07595096  0.00044345
   4180 1.00  0.08498268  0.07598157  0.00044155
   4190 1.00  0.09147161  0.07602376  0.00043977
   4200 1.00  0.09743279  0.07611658  0.00043876
   4210 1.00  0.10610353  0.07623419  0.00043837
   4220 1.00  0.11151392  0.07637151  0.00043857
   4230 1.00  0.10637032  0.07652768  0.00043940
   4240 1.00  0.10978912  0.07667034  0.00043977
   4250 1.00  0.12060486  0.07682759  0.00044065
   4260 1.00  0.11325915  0.07700136  0.00044213
   4270 1.00  0.11072921  0.07716190  0.00044310
   4280 1.00  0.11479434  0.07730596  0.00044352
   4290 1.00  0.12182532  0.07747410  0.00044480
   4300 1.00  0.12365951  0.07766703  0.00044703
   4310 1.00  0.12621802  0.07785785  0.00044916
   4320 1.00  0.13755564  0.07808749  0.00045309
   4330 1.00  0.13146388  0.07832565  0.00045738
   4340 1.00  0.14206012  0.07856383  0.00046160
   4350 1.00  0.12092878  0.07878749  0.00046512
   4360 1.00  0.12544536  0.07897915  0.00046708
   4370 1.00  0.12212078  0.07916056  0.00046865
   4380 1.00  0.11697827  0.07932083  0.00046943
   4390 1.00  0.11571257  0.07947821  0.00047010
   4400 1.00  0.12330837  0.07962724  0.00047055
   4410 1.00  0.13299733  0.07983356  0.00047313
   4420 1.00  0.12804112  0.08004971  0.00047610
   4430 1.00  0.12094918  0.08023316  0.00047769
   4440 1.00  0.10608768  0.08037031  0.00047773
   4450 1.00  0.09124928  0.08043013  0.00047617
   4460 1.00  0.09140968  0.08048503  0.00047456
   4470 1.00  0.10428286  0.08055547  0.00047320
   4480 1.00  0.09820193  0.08064088  0.00047208
   4490 1.00  0.10240849  0.08072938  0.00047102
   4500 1.00  0.10928150  0.08083854  0.00047041
   4510 1.00  0.10373538  0.08095939  0.00047011
   4520 1.00  0.10275769  0.08106280  0.00046939
   4530 1.00  0.10350850  0.08116326  0.00046862
   4540 1.00  0.09944795  0.08123679  0.00046736
   4550 1.00  0.09169595  0.08129645  0.00046591
   4560 1.00  0.08477873  0.08132617  0.00046419
   4570 1.00  0.08890289  0.08134919  0.00046245
   4580 1.00  0.09903716  0.08140087  0.00046096
   4590 1.00  0.09069211  0.08145470  0.00045951
   4600 1.00  0.09110559  0.08149543  0.00045793
   4610 1.00  0.09894764  0.08154109  0.00045642
   4620 1.00  0.09522582  0.08161254  0.00045525
   4630 1.00  0.09526261  0.08165485  0.00045373
   4640 1.00  0.11069818  0.08173240  0.00045270
   4650 1.00  0.10951241  0.08184138  0.00045230
   4660 1.00  0.10300776  0.08192569  0.00045139
   4670 1.00  0.11099425  0.08202817  0.00045087
   4680 1.00  0.11940582  0.08215896  0.00045109
   4690 1.00  0.10622854  0.08227892  0.00045104
   4700 1.00  0.08050868  0.08229108  0.00044945
   4710 1.00  0.07690373  0.08228848  0.00044781
   4720 1.00  0.08717779  0.08228535  0.00044619
   4730 1.00  0.06548018  0.08226956  0.00044464
   4740 1.00  0.07429619  0.08223332  0.00044317
   4750 1.00  0.06688868  0.08218808  0.00044180
   4760 1.00  0.07089222  0.08213363  0.00044055
   4770 1.00  0.07512972  0.08211630  0.00043900
   4780 1.00  0.06819271  0.08208014  0.00043759
   4790 1.00  0.07682818  0.08205626  0.00043610
   4800 1.00  0.07761658  0.08203571  0.00043459
   4810 1.00  0.08629579  0.08203878  0.00043307
   4820 1.00  0.08957775  0.08206017  0.00043159
   4830 1.00  0.08010501  0.08206857  0.00043009
   4840 1.00  0.09029358  0.08206927  0.00042860
   4850 1.00  0.08894937  0.08210546  0.00042725
   4860 1.00  0.09452252  0.08216679  0.00042621
   4870 1.00  0.09649568  0.08221032  0.00042495
   4880 1.00  0.10120438  0.08226505  0.00042383
   4890 1.00  0.10070028  0.08232623  0.00042282
   4900 1.00  0.09940334  0.08238294  0.00042174
   4910 1.00  0.10888635  0.08245485  0.00042093
   4920 1.00  0.11390182  0.08255336  0.00042064
   4930 1.00  0.11211753  0.08265203  0.00042037
   4940 1.00  0.10608035  0.08273942  0.00041987
   4950 1.00  0.12389853  0.08285807  0.00042016
   4960 1.00  0.12396589  0.08300038  0.00042115
   4970 1.00  0.14245115  0.08316473  0.00042296
   4980 1.00  0.14727043  0.08336407  0.00042623
   4990 1.00  0.14509306  0.08358063  0.00043027
   5000 1.00  0.14564138  0.08377166  0.00043307
   5010 1.00  0.13412925  0.08395640  0.00043556
   5020 1.00  0.14051218  0.08414221  0.00043808
   5030 1.00  0.13894388  0.08433509  0.00044087
   5040 1.00  0.12997789  0.08450477  0.00044270
   5050 1.00  0.12537261  0.08465330  0.00044375
   5060 1.00  0.12313601  0.08478639  0.00044430
   5070 1.00  0.12626044  0.08490805  0.00044452
   5080 1.00  0.13076747  0.08505292  0.00044545
   5090 1.00  0.13044635  0.08519226  0.00044619
   5100 1.00  0.12478375  0.08532523  0.00044675
   5110 1.00  0.13586455  0.08548450  0.00044815
   5120 1.00  0.13767624  0.08563969  0.00044941
   5130 1.00  0.14167608  0.08580281  0.00045093
   5140 1.00  0.15322383  0.08599976  0.00045380
   5150 1.00  0.17758557  0.08624983  0.00045928
   5160 1.00  0.17140369  0.08651696  0.00046554
   5170 1.00  0.17328906  0.08679098  0.00047208
   5180 1.00  0.17157753  0.08705608  0.00047799
   5190 1.00  0.17797236  0.08733536  0.00048459
   5200 1.00  0.18372984  0.08764340  0.00049278
   5210 1.00  0.17886841  0.08793573  0.00049985
   5220 1.00  0.16678045  0.08818893  0.00050468
   5230 1.00  0.16540277  0.08842239  0.00050849
   5240 1.00  0.15115432  0.08862947  0.00051114
   5250 1.00  0.15403471  0.08883472  0.00051367
   5260 1.00  0.14067412  0.08901621  0.00051531
   5270 1.00  0.14759061  0.08918467  0.00051649
   5280 1.00  0.15073420  0.08936995  0.00051823
   5290 1.00  0.14430378  0.08954857  0.00051973
   5300 1.00  0.14803157  0.08972246  0.00052108
   5310 1.00  0.14171145  0.08988426  0.00052202
   5320 1.00  0.13848361  0.09004429  0.00052290
   5330 1.00  0.14739352  0.09018807  0.00052332
   5340 1.00  0.14936992  0.09035811  0.00052451
   5350 1.00  0.14138783  0.09052875  0.00052574
   5360 1.00  0.14381905  0.09067400  0.00052618
   5370 1.00  0.15568708  0.09084595  0.00052743
   5380 1.00  0.15546155  0.09103132  0.00052913
   5390 1.00  0.15262004  0.09121161  0.00053064
   5400 1.00  0.15880213  0.09139491  0.00053224
   5410 1.00  0.15155001  0.09158151  0.00053396
   5420 1.00  0.14931360  0.09175133  0.00053510
   5430 1.00  0.15538967  0.09192242  0.00053627
   5440 1.00  0.16069406  0.09211802  0.00053827
   5450 1.00  0.16077521  0.09231008  0.00054013
   5460 1.00  0.15468680  0.09250164  0.00054196
   5470 1.00  0.15379665  0.09268762  0.00054358
   5480 1.00  0.15773941  0.09286280  0.00054484
   5490 1.00  0.16202707  0.09306649  0.00054709
   5500 1.00  0.16136725  0.09326279  0.00054904
   5510 1.00  0.15454931  0.09345038  0.00055068
   5520 1.00  0.16152466  0.09363753  0.00055229
   5530 1.00  0.16168841  0.09382152  0.00055378
   5540 1.00  0.15205941  0.09399982  0.00055510
   5550 1.00  0.13741867  0.09414359  0.00055541
   5560 1.00  0.13069355  0.09426722  0.00055523
   5570 1.00  0.14644605  0.09440110  0.00055531
   5580 1.00  0.14256375  0.09453722  0.00055543
   5590 1.00  0.14131200  0.09466328  0.00055532
   5600 1.00  0.15025881  0.09480924  0.00055571
   5610 1.00  0.15613830  0.09497117  0.00055653
   5620 1.00  0.16185602  0.09514420  0.00055769
   5630 1.00  0.17023722  0.09535414  0.00056010
   5640 1.00  0.17142737  0.09556318  0.00056245
   5650 1.00  0.17445762  0.09575574  0.00056421
   5660 1.00  0.17078731  0.09595423  0.00056615
   5670 1.00  0.17460032  0.09616133  0.00056840
   5680 1.00  0.16414745  0.09635680  0.00057021
   5690 1.00  0.16978628  0.09655496  0.00057210
   5700 1.00  0.16873162  0.09675928  0.00057420
   5710 1.00  0.16928656  0.09696040  0.00057616
   5720 1.00  0.16480060  0.09713889  0.00057738
   5730 1.00  0.16872379  0.09732812  0.00057892
   5740 1.00  0.16889917  0.09752206  0.00058062
   5750 1.00  0.18407449  0.09774824  0.00058347
   5760 1.00  0.17230473  0.09796899  0.00058609
   5770 1.00  0.17577558  0.09817557  0.00058817
   5780 1.00  0.17090474  0.09837432  0.00058996
   5790 1.00  0.16610935  0.09855898  0.00059129
   5800 1.00  0.16533748  0.09873597  0.00059238
   5810 1.00  0.16766823  0.09892033  0.00059369
   5820 1.00  0.16960633  0.09911060  0.00059518
   5830 1.00  0.15532244  0.09927630  0.00059594
   5840 1.00  0.15048025  0.09941676  0.00059606
   5850 1.00  0.13669906  0.09952526  0.00059550
   5860 1.00  0.13963019  0.09962620  0.00059481
   5870 1.00  0.14999393  0.09974732  0.00059451
   5880 1.00  0.15700783  0.09988786  0.00059464
   5890 1.00  0.16499393  0.10005240  0.00059539
   5900 1.00  0.13831267  0.10018846  0.00059544
   5910 1.00  0.13874874  0.10027973  0.00059462
   5920 1.00  0.12582547  0.10036765  0.00059376
   5930 1.00  0.12078787  0.10043491  0.00059264
   5940 1.00  0.13032122  0.10049135  0.00059141
   5950 1.00  0.13165684  0.10057001  0.00059044
   5960 1.00  0.13010057  0.10065289  0.00058954
   5970 1.00  0.14235555  0.10073957  0.00058870
   5980 1.00  0.13670040  0.10083171  0.00058794
   5990 1.00  0.11647380  0.10090283  0.00058692
   6000 1.00  0.11290652  0.10094669  0.00058562
   6010 1.00  0.12789774  0.10099427  0.00058436
   6020 1.00  0.13456758  0.10107877  0.00058352
   6030 1.00  0.12948770  0.10116749  0.00058276
   6040 1.00  0.12287462  0.10122242  0.00058158
   6050 1.00  0.12325954  0.10126954  0.00058034
   6060 1.00  0.12240842  0.10132433  0.00057917
   6070 1.00  0.12470718  0.10137890  0.00057801
   6080 1.00  0.11736835  0.10143675  0.00057689
   6090 1.00  0.11964357  0.10147967  0.00057564
   6100 1.00  0.11337427  0.10150917  0.00057432
   6110 1.00  0.11031721  0.10152659  0.00057295
   6120 1.00  0.12315378  0.10155890  0.00057166
   6130 1.00  0.11847076  0.10160542  0.00057047
   6140 1.00  0.11892815  0.10164540  0.00056924
   6150 1.00  0.12625397  0.10168493  0.00056801
   6160 1.00  0.13177407  0.10175116  0.00056703
   6170 1.00  0.12977374  0.10181451  0.00056603
   6180 1.00  0.13564833  0.10189303  0.00056522
   6190 1.00  0.13760322  0.10198424  0.00056461
   6200 1.00  0.13685358  0.10206708  0.00056388
   6210 1.00  0.11955455  0.10212660  0.00056287
   6220 1.00  0.12522828  0.10218362  0.00056183
   6230 1.00  0.12697857  0.10224286  0.00056081
   6240 1.00  0.13236029  0.10231435  0.00055995
   6250 1.00  0.12972018  0.10238677  0.00055911
   6260 1.00  0.13005146  0.10245628  0.00055823
   6270 1.00  0.12168169  0.10250890  0.00055718
   6280 1.00  0.13574940  0.10259001  0.00055647
   6290 1.00  0.13366927  0.10265803  0.00055559
   6300 1.00  0.13207451  0.10272638  0.00055472
   6310 1.00  0.12157612  0.10277690  0.00055367
   6320 1.00  0.11830681  0.10282293  0.00055258
   6330 1.00  0.12243759  0.10285268  0.00055139
   6340 1.00  0.12584814  0.10290366  0.00055036
   6350 1.00  0.13799102  0.10296807  0.00054948
   6360 1.00  0.13347260  0.10304881  0.00054882
   6370 1.00  0.14261503  0.10313648  0.00054826
   6380 1.00  0.14446376  0.10322850  0.00054779
   6390 1.00  0.13409843  0.10330007  0.00054701
   6400 1.00  0.13912532  0.10336556  0.00054616
   6410 1.00  0.12855107  0.10342692  0.00054528
   6420 1.00  0.13302883  0.10349596  0.00054449
   6430 1.00  0.11752054  0.10354425  0.00054349
   6440 1.00  0.11059456  0.10357819  0.00054238
   6450 1.00  0.10894887  0.10359263  0.00054118
   6460 1.00  0.10623108  0.10359645  0.00053997
   6470 1.00  0.09842981  0.10359517  0.00053877
   6480 1.00  0.09251588  0.10356501  0.00053766
   6490 1.00  0.10016246  0.10356198  0.00053647
   6500 1.00  0.10220933  0.10355549  0.00053528
   6510 1.00  0.09445115  0.10354023  0.00053412
   6520 1.00  0.09548747  0.10352592  0.00053296
   6530 1.00  0.10465879  0.10352374  0.00053179
   6540 1.00  0.10245060  0.10352347  0.00053062
   6550 1.00  0.10793655  0.10352728  0.00052946
   6560 1.00  0.09992198  0.10352861  0.00052831
   6570 1.00  0.08737329  0.10351667  0.00052718
   6580 1.00  0.07882025  0.10346740  0.00052626
   6590 1.00  0.07399976  0.10340431  0.00052550
   6600 1.00  0.08745207  0.10335738  0.00052458
   6610 1.00  0.08897921  0.10332814  0.00052353
   6620 1.00  0.10018750  0.10330486  0.00052245
   6630 1.00  0.10399890  0.10330566  0.00052133
   6640 1.00  0.10622001  0.10331473  0.00052022
   6650 1.00  0.09719130  0.10331444  0.00051910
   6660 1.00  0.09056863  0.10329428  0.00051803
   6670 1.00  0.08622309  0.10326421  0.00051701
   6680 1.00  0.09170142  0.10323787  0.00051597
   6690 1.00  0.09284687  0.10322316  0.00051489
   6700 1.00  0.10444666  0.10321000  0.00051382
   6710 1.00  0.09025917  0.10319485  0.00051276
   6720 1.00  0.09048455  0.10316349  0.00051177
   6730 1.00  0.07776777  0.10312396  0.00051085
   6740 1.00  0.08431978  0.10308255  0.00050995
   6750 1.00  0.08905875  0.10304006  0.00050906
   6760 1.00  0.10032855  0.10302575  0.00050801
   6770 1.00  0.09424117  0.10301313  0.00050697
   6780 1.00  0.09329513  0.10299593  0.00050594
   6790 1.00  0.09275223  0.10297226  0.00050494
   6800 1.00  0.09274701  0.10295100  0.00050393
   6810 1.00  0.09551543  0.10292861  0.00050294
   6820 1.00  0.09517579  0.10289961  0.00050199
   6830 1.00  0.09525212  0.10288969  0.00050096
   6840 1.00  0.08833393  0.10286608  0.00049999
   6850 1.00  0.09102100  0.10284043  0.00049902
   6860 1.00  0.08860199  0.10281800  0.00049805
   6870 1.00  0.07841891  0.10277611  0.00049721
   6880 1.00  0.08202480  0.10273724  0.00049634
   6890 1.00  0.07767068  0.10270686  0.00049543
   6900 1.00  0.08383593  0.10266567  0.00049460
   6910 1.00  0.07817937  0.10262623  0.00049375
   6920 1.00  0.08574408  0.10258454  0.00049293
   6930 1.00  0.08198537  0.10254130  0.00049212
   6940 1.00  0.07947402  0.10249401  0.00049135
   6950 1.00  0.07990025  0.10245290  0.00049053
   6960 1.00  0.07734554  0.10240023  0.00048983
   6970 1.00  0.07511005  0.10234910  0.00048911
   6980 1.00  0.06775104  0.10229677  0.00048841
   6990 1.00  0.06471545  0.10222658  0.00048794
   7000 1.00  0.07031205  0.10216052  0.00048742
   7010 1.00  0.06475603  0.10208993  0.00048696
   7020 1.00  0.07256211  0.10201861  0.00048652
   7030 1.00  0.08250766  0.10196692  0.00048583
   7040 1.00  0.08251523  0.10192696  0.00048503
   7050 1.00  0.08191408  0.10189501  0.00048418
   7060 1.00  0.08854311  0.10186520  0.00048332
   7070 1.00  0.09439364  0.10185097  0.00048239
   7080 1.00  0.09649182  0.10184823  0.00048145
   7090 1.00  0.10625722  0.10184007  0.00048052
   7100 1.00  0.11478529  0.10185331  0.00047960
   7110 1.00  0.10946321  0.10186962  0.00047869
   7120 1.00  0.11829296  0.10189851  0.00047784
   7130 1.00  0.11548964  0.10192743  0.00047700
   7140 1.00  0.10196532  0.10193800  0.00047609
   7150 1.00  0.11522235  0.10195422  0.00047520
   7160 1.00  0.10840105  0.10197266  0.00047432
   7170 1.00  0.10023557  0.10198318  0.00047342
   7180 1.00  0.09478722  0.10197665  0.00047251
   7190 1.00  0.09624520  0.10196315  0.00047162
   7200 1.00  0.08950915  0.10194274  0.00047077
   7210 1.00  0.08680047  0.10191232  0.00046997
   7220 1.00  0.09323054  0.10188222  0.00046917
   7230 1.00  0.08717747  0.10186216  0.00046833
   7240 1.00  0.07957588  0.10182704  0.00046757
   7250 1.00  0.07286389  0.10178363  0.00046688
   7260 1.00  0.08319476  0.10174347  0.00046617
   7270 1.00  0.08007802  0.10170453  0.00046545
   7280 1.00  0.05808325  0.10163899  0.00046504
   7290 1.00  0.05114834  0.10155025  0.00046501
   7300 1.00  0.03793385  0.10144170  0.00046540
   7310 1.00  0.04402291  0.10132326  0.00046604
   7320 1.00  0.04420887  0.10121441  0.00046643
   7330 1.00  0.03505251  0.10108469  0.00046736
   7340 1.00  0.04145208  0.10096276  0.00046808
   7350 1.00  0.04429539  0.10085696  0.00046840
