# ib - T - <M>b - <M> - sigma_M
   5050 1.00  0.28449720  0.23753416  0.00063524
   5060 1.00  0.28003423  0.23767220  0.00063467
   5070 1.00  0.27096977  0.23778589  0.00063363
   5080 1.00  0.28606637  0.23791816  0.00063296
   5090 1.00  0.26813575  0.23804778  0.00063228
   5100 1.00  0.25068333  0.23811395  0.00063060
   5110 1.00  0.24979715  0.23816444  0.00062878
   5120 1.00  0.23376050  0.23817327  0.00062678
   5130 1.00  0.22817840  0.23813150  0.00062493
   5140 1.00  0.22118362  0.23808915  0.00062309
   5150 1.00  0.22949309  0.23804863  0.00062126
   5160 1.00  0.22208240  0.23799987  0.00061950
   5170 1.00  0.23142928  0.23796261  0.00061767
   5180 1.00  0.22181068  0.23793073  0.00061583
   5190 1.00  0.21099839  0.23786588  0.00061427
   5200 1.00  0.22464255  0.23780198  0.00061269
   5210 1.00  0.20990392  0.23771390  0.00061145
   5220 1.00  0.21026570  0.23763384  0.00061010
   5230 1.00  0.22398399  0.23757757  0.00060851
   5240 1.00  0.21331585  0.23750528  0.00060707
   5250 1.00  0.21798840  0.23744400  0.00060552
   5260 1.00  0.22880172  0.23740029  0.00060383
   5270 1.00  0.22092411  0.23735942  0.00060213
   5280 1.00  0.22130320  0.23732254  0.00060042
   5290 1.00  0.23074407  0.23727381  0.00059881
   5300 1.00  0.23540539  0.23726984  0.00059701
   5310 1.00  0.21937052  0.23722675  0.00059537
   5320 1.00  0.23505050  0.23720868  0.00059362
   5330 1.00  0.23853315  0.23720521  0.00059185
   5340 1.00  0.21513448  0.23717053  0.00059028
   5350 1.00  0.21011436  0.23710558  0.00058888
   5360 1.00  0.21674228  0.23702430  0.00058770
   5370 1.00  0.21757913  0.23694974  0.00058644
   5380 1.00  0.21921040  0.23688040  0.00058513
   5390 1.00  0.22057172  0.23681682  0.00058377
   5400 1.00  0.21901309  0.23675421  0.00058239
   5410 1.00  0.22370405  0.23670140  0.00058093
   5420 1.00  0.20901219  0.23662267  0.00057979
   5430 1.00  0.20966059  0.23655732  0.00057847
   5440 1.00  0.22244272  0.23649110  0.00057720
   5450 1.00  0.21515137  0.23643428  0.00057581
   5460 1.00  0.19408340  0.23635060  0.00057483
