# ib - T - <E>b - <E> - sigma_E
   2990 0.50 -1.72515201 -1.73001720  0.00037963
   3000 0.50 -1.72689301 -1.72994811  0.00037864
   3010 0.50 -1.73699307 -1.72998974  0.00037666
   3020 0.50 -1.71880315 -1.72996868  0.00037430
   3030 0.50 -1.72483300 -1.72987795  0.00037288
   3040 0.50 -1.73971085 -1.72989753  0.00037007
   3050 0.50 -1.70790607 -1.72990109  0.00036853
   3060 0.50 -1.74013371 -1.72999118  0.00036710
   3070 0.50 -1.72402721 -1.72998386  0.00036500
   3080 0.50 -1.73141820 -1.72997864  0.00036252
   3090 0.50 -1.74054917 -1.73001547  0.00036141
   3100 0.50 -1.74288801 -1.73009750  0.00035957
   3110 0.50 -1.73762039 -1.73016389  0.00035806
   3120 0.50 -1.71332586 -1.73009125  0.00035631
   3130 0.50 -1.75090436 -1.73008104  0.00035441
   3140 0.50 -1.70572439 -1.73000057  0.00035327
   3150 0.50 -1.73393789 -1.72998859  0.00035099
   3160 0.50 -1.72186376 -1.72998304  0.00034940
   3170 0.50 -1.73512521 -1.73004639  0.00034809
   3180 0.50 -1.73529937 -1.73011729  0.00034726
   3190 0.50 -1.71879169 -1.73018854  0.00034611
   3200 0.50 -1.72383456 -1.73012716  0.00034427
   3210 0.50 -1.71629534 -1.73013614  0.00034340
   3220 0.50 -1.72704076 -1.73005212  0.00034293
   3230 0.50 -1.73242118 -1.73006215  0.00034106
   3240 0.50 -1.72400373 -1.73008524  0.00033881
   3250 0.50 -1.72652245 -1.73009344  0.00033730
   3260 0.50 -1.75479750 -1.73007222  0.00033724
   3270 0.50 -1.72672423 -1.73015870  0.00033611
   3280 0.50 -1.74374933 -1.73010463  0.00033563
   3290 0.50 -1.74004913 -1.73015360  0.00033461
   3300 0.50 -1.72390940 -1.73015291  0.00033321
   3310 0.50 -1.75559956 -1.73020735  0.00033171
   3320 0.50 -1.73148025 -1.73012264  0.00033147
   3330 0.50 -1.74431880 -1.73018634  0.00033101
   3340 0.50 -1.71841255 -1.73022100  0.00032956
   3350 0.50 -1.72310493 -1.73017320  0.00032872
   3360 0.50 -1.73144591 -1.73009736  0.00032769
   3370 0.50 -1.72920115 -1.73005942  0.00032617
   3380 0.50 -1.71503702 -1.73003756  0.00032485
   3390 0.50 -1.74585163 -1.72996236  0.00032531
   3400 0.50 -1.74323060 -1.72998834  0.00032382
   3410 0.50 -1.75112154 -1.73002534  0.00032224
   3420 0.50 -1.72141602 -1.73005904  0.00032126
   3430 0.50 -1.71516852 -1.72995117  0.00032145
   3440 0.50 -1.73076636 -1.73002512  0.00032078
   3450 0.50 -1.74301397 -1.73011096  0.00032035
   3460 0.50 -1.73366206 -1.73010667  0.00031866
   3470 0.50 -1.73790153 -1.73014322  0.00031705
   3480 0.50 -1.72307680 -1.73019468  0.00031642
   3490 0.50 -1.71995909 -1.73014260  0.00031569
   3500 0.50 -1.73047588 -1.73012594  0.00031403
   3510 0.50 -1.72857483 -1.73012965  0.00031235
   3520 0.50 -1.73383115 -1.73005497  0.00031269
   3530 0.50 -1.72678529 -1.73000979  0.00031194
   3540 0.50 -1.72108578 -1.72999170  0.00031062
   3550 0.50 -1.74704595 -1.73001680  0.00030928
   3560 0.50 -1.74268631 -1.73003550  0.00030883
   3570 0.50 -1.69750468 -1.72996190  0.00030966
   3580 0.50 -1.71964275 -1.72996494  0.00030810
   3590 0.50 -1.72766611 -1.72998919  0.00030653
   3600 0.50 -1.72298517 -1.72995529  0.00030578
   3610 0.50 -1.71644926 -1.72995177  0.00030435
   3620 0.50 -1.72599751 -1.72991796  0.00030354
   3630 0.50 -1.73419412 -1.72986965  0.00030307
   3640 0.50 -1.71323335 -1.72984743  0.00030264
   3650 0.50 -1.73756719 -1.72980102  0.00030244
   3660 0.50 -1.73764521 -1.72979492  0.00030143
   3670 0.50 -1.74553239 -1.72981266  0.00030074
   3680 0.50 -1.70263276 -1.72979760  0.00030051
   3690 0.50 -1.74030723 -1.72978644  0.00029943
   3700 0.50 -1.71789155 -1.72977674  0.00029795
   3710 0.50 -1.73211789 -1.72978427  0.00029720
   3720 0.50 -1.71900943 -1.72979042  0.00029621
   3730 0.50 -1.75317780 -1.72980816  0.00029511
   3740 0.50 -1.72332168 -1.72979553  0.00029379
   3750 0.50 -1.75225869 -1.72983293  0.00029268
   3760 0.50 -1.70479174 -1.72979740  0.00029229
   3770 0.50 -1.73530522 -1.72978561  0.00029145
   3780 0.50 -1.72197333 -1.72977532  0.00029069
   3790 0.50 -1.72756542 -1.72978125  0.00028990
   3800 0.50 -1.70885609 -1.72974797  0.00028945
   3810 0.50 -1.73101332 -1.72972365  0.00028906
   3820 0.50 -1.70635661 -1.72972241  0.00028837
   3830 0.50 -1.74835612 -1.72976965  0.00028766
   3840 0.50 -1.72829844 -1.72975035  0.00028670
   3850 0.50 -1.75782578 -1.72978759  0.00028593
   3860 0.50 -1.71700268 -1.72978614  0.00028481
   3870 0.50 -1.73130883 -1.72977398  0.00028395
   3880 0.50 -1.70858398 -1.72975466  0.00028317
   3890 0.50 -1.72694881 -1.72978016  0.00028210
   3900 0.50 -1.70462106 -1.72976967  0.00028144
   3910 0.50 -1.75094100 -1.72978925  0.00028045
   3920 0.50 -1.73912291 -1.72979924  0.00027926
   3930 0.50 -1.73086755 -1.72983964  0.00027848
   3940 0.50 -1.71927483 -1.72984024  0.00027767
   3950 0.50 -1.72677490 -1.72983207  0.00027662
   3960 0.50 -1.73217677 -1.72986609  0.00027598
   3970 0.50 -1.73732088 -1.72985097  0.00027573
   3980 0.50 -1.73375465 -1.72981723  0.00027482
   3990 0.50 -1.74262648 -1.72986853  0.00027409
   4000 0.50 -1.72843906 -1.72991460  0.00027333
   4010 0.50 -1.73204526 -1.72994066  0.00027275
   4020 0.50 -1.71779432 -1.72993880  0.00027206
   4030 0.50 -1.73234661 -1.72988104  0.00027168
   4040 0.50 -1.73081104 -1.72987319  0.00027052
   4050 0.50 -1.73964513 -1.72986794  0.00026949
   4060 0.50 -1.73300199 -1.72983724  0.00026870
   4070 0.50 -1.73030460 -1.72983668  0.00026768
   4080 0.50 -1.73456941 -1.72985040  0.00026701
   4090 0.50 -1.72045031 -1.72983603  0.00026619
   4100 0.50 -1.74320061 -1.72985791  0.00026527
   4110 0.50 -1.74332720 -1.72982597  0.00026500
   4120 0.50 -1.74486274 -1.72983534  0.00026414
   4130 0.50 -1.73082317 -1.72985973  0.00026332
   4140 0.50 -1.72067025 -1.72982921  0.00026273
   4150 0.50 -1.72052734 -1.72980503  0.00026211
   4160 0.50 -1.73837562 -1.72982497  0.00026144
   4170 0.50 -1.73308746 -1.72984271  0.00026063
   4180 0.50 -1.73504381 -1.72987247  0.00026038
   4190 0.50 -1.71602940 -1.72987890  0.00025948
   4200 0.50 -1.73538657 -1.72990023  0.00025859
   4210 0.50 -1.72178033 -1.72985278  0.00025836
   4220 0.50 -1.74840638 -1.72983708  0.00025814
   4230 0.50 -1.70876020 -1.72981777  0.00025733
   4240 0.50 -1.72420614 -1.72979507  0.00025667
   4250 0.50 -1.72539437 -1.72979003  0.00025590
   4260 0.50 -1.73386424 -1.72978860  0.00025549
   4270 0.50 -1.73065684 -1.72978501  0.00025483
   4280 0.50 -1.72332641 -1.72976298  0.00025418
   4290 0.50 -1.72283708 -1.72975352  0.00025346
   4300 0.50 -1.71463361 -1.72974907  0.00025288
   4310 0.50 -1.73204312 -1.72972996  0.00025226
   4320 0.50 -1.72047871 -1.72971917  0.00025154
   4330 0.50 -1.74243942 -1.72970634  0.00025091
   4340 0.50 -1.75023345 -1.72972933  0.00025032
   4350 0.50 -1.73129421 -1.72974749  0.00024978
   4360 0.50 -1.72643243 -1.72974392  0.00024903
   4370 0.50 -1.71526976 -1.72976095  0.00024839
   4380 0.50 -1.73204810 -1.72979286  0.00024796
   4390 0.50 -1.74264264 -1.72977807  0.00024754
   4400 0.50 -1.72655250 -1.72980576  0.00024729
   4410 0.50 -1.72357260 -1.72978020  0.00024665
   4420 0.50 -1.72780406 -1.72974488  0.00024622
   4430 0.50 -1.74597101 -1.72974009  0.00024579
   4440 0.50 -1.72048193 -1.72976442  0.00024543
   4450 0.50 -1.73877008 -1.72980348  0.00024509
   4460 0.50 -1.72282445 -1.72980953  0.00024431
   4470 0.50 -1.72155137 -1.72977493  0.00024377
   4480 0.50 -1.74243256 -1.72978219  0.00024327
   4490 0.50 -1.74378406 -1.72976834  0.00024269
   4500 0.50 -1.71674950 -1.72974870  0.00024230
   4510 0.50 -1.73918544 -1.72973768  0.00024201
   4520 0.50 -1.72605271 -1.72972605  0.00024141
   4530 0.50 -1.73598972 -1.72972018  0.00024058
   4540 0.50 -1.73930027 -1.72970555  0.00023988
   4550 0.50 -1.73169708 -1.72969455  0.00023936
   4560 0.50 -1.73647008 -1.72968548  0.00023875
   4570 0.50 -1.70677220 -1.72966339  0.00023825
   4580 0.50 -1.74072036 -1.72965072  0.00023814
   4590 0.50 -1.74193452 -1.72967486  0.00023836
   4600 0.50 -1.72212341 -1.72968720  0.00023784
   4610 0.50 -1.75103580 -1.72970686  0.00023723
   4620 0.50 -1.72289050 -1.72969146  0.00023668
   4630 0.50 -1.71606438 -1.72967925  0.00023615
   4640 0.50 -1.72124652 -1.72967441  0.00023593
   4650 0.50 -1.74905216 -1.72966103  0.00023552
   4660 0.50 -1.72624556 -1.72968889  0.00023499
   4670 0.50 -1.73546487 -1.72972575  0.00023477
   4680 0.50 -1.71803189 -1.72974523  0.00023431
   4690 0.50 -1.71736155 -1.72974294  0.00023378
   4700 0.50 -1.69810422 -1.72974055  0.00023383
   4710 0.50 -1.75504440 -1.72971326  0.00023373
   4720 0.50 -1.72394319 -1.72969818  0.00023315
   4730 0.50 -1.72537938 -1.72969686  0.00023288
   4740 0.50 -1.71900568 -1.72967384  0.00023239
   4750 0.50 -1.73554308 -1.72966895  0.00023195
   4760 0.50 -1.75437513 -1.72969898  0.00023164
   4770 0.50 -1.74301603 -1.72970021  0.00023106
   4780 0.50 -1.73775902 -1.72969943  0.00023084
   4790 0.50 -1.72738005 -1.72971102  0.00023015
   4800 0.50 -1.74803926 -1.72972498  0.00022975
   4810 0.50 -1.74706848 -1.72974106  0.00022926
   4820 0.50 -1.74515735 -1.72969704  0.00022986
   4830 0.50 -1.75049337 -1.72967465  0.00022970
   4840 0.50 -1.74012116 -1.72969134  0.00022923
   4850 0.50 -1.72108776 -1.72969205  0.00022866
   4860 0.50 -1.73727358 -1.72967179  0.00022833
   4870 0.50 -1.71661281 -1.72962567  0.00022818
   4880 0.50 -1.73555231 -1.72960810  0.00022760
   4890 0.50 -1.73809100 -1.72958113  0.00022763
   4900 0.50 -1.73104273 -1.72960373  0.00022730
   4910 0.50 -1.73530818 -1.72960385  0.00022733
   4920 0.50 -1.72284517 -1.72960827  0.00022680
   4930 0.50 -1.72829639 -1.72959900  0.00022620
   4940 0.50 -1.73745723 -1.72958985  0.00022584
   4950 0.50 -1.73344389 -1.72960648  0.00022527
   4960 0.50 -1.73397445 -1.72959070  0.00022476
   4970 0.50 -1.74081670 -1.72962223  0.00022446
   4980 0.50 -1.73895443 -1.72961875  0.00022404
   4990 0.50 -1.74062334 -1.72962448  0.00022348
   5000 0.50 -1.72265174 -1.72963976  0.00022317
   5010 0.50 -1.75332948 -1.72966695  0.00022288
   5020 0.50 -1.74307464 -1.72968259  0.00022234
   5030 0.50 -1.73570581 -1.72972129  0.00022206
   5040 0.50 -1.73829361 -1.72972599  0.00022166
   5050 0.50 -1.73979362 -1.72972985  0.00022115
   5060 0.50 -1.72586802 -1.72975472  0.00022087
   5070 0.50 -1.72337728 -1.72973311  0.00022052
   5080 0.50 -1.74243536 -1.72972050  0.00022029
   5090 0.50 -1.70601277 -1.72971569  0.00021999
   5100 0.50 -1.71416727 -1.72970966  0.00021949
   5110 0.50 -1.72443751 -1.72969998  0.00021906
   5120 0.50 -1.73472182 -1.72970491  0.00021849
   5130 0.50 -1.72137827 -1.72969204  0.00021806
   5140 0.50 -1.75038644 -1.72972951  0.00021795
   5150 0.50 -1.74296655 -1.72978683  0.00021835
   5160 0.50 -1.73218378 -1.72981550  0.00021802
   5170 0.50 -1.73590721 -1.72981830  0.00021744
   5180 0.50 -1.74576946 -1.72983874  0.00021705
   5190 0.50 -1.71569346 -1.72982918  0.00021673
   5200 0.50 -1.72430183 -1.72979750  0.00021644
   5210 0.50 -1.72760127 -1.72981794  0.00021600
   5220 0.50 -1.71881194 -1.72986261  0.00021628
   5230 0.50 -1.72998377 -1.72987081  0.00021586
   5240 0.50 -1.71986858 -1.72983522  0.00021559
   5250 0.50 -1.72519415 -1.72983938  0.00021509
   5260 0.50 -1.70645108 -1.72981915  0.00021495
   5270 0.50 -1.71502985 -1.72978838  0.00021469
   5280 0.50 -1.72280924 -1.72975195  0.00021439
   5290 0.50 -1.71974547 -1.72975196  0.00021396
   5300 0.50 -1.72302521 -1.72976684  0.00021360
   5310 0.50 -1.73832208 -1.72976024  0.00021312
   5320 0.50 -1.74101833 -1.72979513  0.00021325
   5330 0.50 -1.72449533 -1.72978562  0.00021270
   5340 0.50 -1.70406712 -1.72976302  0.00021248
   5350 0.50 -1.72709975 -1.72975163  0.00021196
   5360 0.50 -1.72915603 -1.72974264  0.00021162
   5370 0.50 -1.72207501 -1.72975348  0.00021119
   5380 0.50 -1.72921650 -1.72978777  0.00021120
   5390 0.50 -1.73478877 -1.72980698  0.00021090
   5400 0.50 -1.73532367 -1.72981420  0.00021048
   5410 0.50 -1.74730000 -1.72982762  0.00021015
   5420 0.50 -1.70399496 -1.72980217  0.00020983
   5430 0.50 -1.73347433 -1.72980786  0.00020939
   5440 0.50 -1.71619553 -1.72979438  0.00020911
   5450 0.50 -1.73842721 -1.72978258  0.00020868
   5460 0.50 -1.73550182 -1.72978774  0.00020824
   5470 0.50 -1.70431959 -1.72976740  0.00020795
   5480 0.50 -1.71906955 -1.72975892  0.00020754
   5490 0.50 -1.71928257 -1.72976075  0.00020702
   5500 0.50 -1.73160926 -1.72976935  0.00020663
   5510 0.50 -1.72178024 -1.72975764  0.00020631
   5520 0.50 -1.70829378 -1.72972523  0.00020608
   5530 0.50 -1.71199013 -1.72968401  0.00020606
   5540 0.50 -1.73570891 -1.72967335  0.00020571
   5550 0.50 -1.74689787 -1.72968026  0.00020545
   5560 0.50 -1.71434149 -1.72968497  0.00020532
   5570 0.50 -1.72353225 -1.72965518  0.00020531
   5580 0.50 -1.72476566 -1.72963680  0.00020506
   5590 0.50 -1.73565666 -1.72962805  0.00020495
   5600 0.50 -1.73602055 -1.72965281  0.00020467
   5610 0.50 -1.71179393 -1.72967243  0.00020454
   5620 0.50 -1.72616291 -1.72966613  0.00020407
   5630 0.50 -1.73367914 -1.72966103  0.00020369
   5640 0.50 -1.72829936 -1.72967872  0.00020342
   5650 0.50 -1.72599966 -1.72967658  0.00020298
   5660 0.50 -1.71434770 -1.72966740  0.00020259
   5670 0.50 -1.73202475 -1.72966798  0.00020222
   5680 0.50 -1.73421595 -1.72965337  0.00020196
   5690 0.50 -1.72600453 -1.72964878  0.00020154
   5700 0.50 -1.72565098 -1.72965421  0.00020128
   5710 0.50 -1.72170040 -1.72964357  0.00020086
   5720 0.50 -1.74498708 -1.72964297  0.00020052
   5730 0.50 -1.74360063 -1.72968424  0.00020063
   5740 0.50 -1.71909261 -1.72967472  0.00020027
   5750 0.50 -1.71676680 -1.72967018  0.00019986
   5760 0.50 -1.72698083 -1.72967365  0.00019945
   5770 0.50 -1.72776880 -1.72969351  0.00019925
   5780 0.50 -1.73165257 -1.72968541  0.00019904
   5790 0.50 -1.73356904 -1.72966442  0.00019874
   5800 0.50 -1.71158044 -1.72965167  0.00019846
   5810 0.50 -1.73030222 -1.72964790  0.00019836
   5820 0.50 -1.69628625 -1.72964552  0.00019812
   5830 0.50 -1.72904065 -1.72966684  0.00019800
   5840 0.50 -1.72679993 -1.72964258  0.00019774
   5850 0.50 -1.72495709 -1.72965057  0.00019740
   5860 0.50 -1.72399936 -1.72965047  0.00019699
   5870 0.50 -1.72054730 -1.72966554  0.00019678
   5880 0.50 -1.73137132 -1.72966112  0.00019638
   5890 0.50 -1.73640455 -1.72965584  0.00019613
   5900 0.50 -1.74462542 -1.72966822  0.00019582
   5910 0.50 -1.72688679 -1.72967781  0.00019543
   5920 0.50 -1.72595968 -1.72968337  0.00019498
   5930 0.50 -1.73416867 -1.72967812  0.00019464
   5940 0.50 -1.73193925 -1.72966149  0.00019433
   5950 0.50 -1.74442041 -1.72964288  0.00019412
   5960 0.50 -1.70878066 -1.72962257  0.00019398
   5970 0.50 -1.69514400 -1.72960082  0.00019390
   5980 0.50 -1.72983011 -1.72959214  0.00019365
   5990 0.50 -1.72963678 -1.72955896  0.00019367
   6000 0.50 -1.72978938 -1.72955922  0.00019328
   6010 0.50 -1.72317751 -1.72953817  0.00019297
   6020 0.50 -1.74809843 -1.72953683  0.00019283
   6030 0.50 -1.70420586 -1.72952951  0.00019250
   6040 0.50 -1.75182227 -1.72953186  0.00019245
   6050 0.50 -1.72286319 -1.72955531  0.00019235
   6060 0.50 -1.73037952 -1.72952892  0.00019221
   6070 0.50 -1.72974744 -1.72951749  0.00019196
   6080 0.50 -1.71841714 -1.72951378  0.00019177
   6090 0.50 -1.71755795 -1.72952627  0.00019172
   6100 0.50 -1.71313440 -1.72952975  0.00019137
   6110 0.50 -1.72678850 -1.72953945  0.00019098
   6120 0.50 -1.71548644 -1.72954036  0.00019066
   6130 0.50 -1.73229902 -1.72952953  0.00019042
   6140 0.50 -1.73999620 -1.72954150  0.00019018
   6150 0.50 -1.73161778 -1.72955639  0.00018993
   6160 0.50 -1.73767744 -1.72954660  0.00018962
   6170 0.50 -1.72046556 -1.72953410  0.00018945
   6180 0.50 -1.72894539 -1.72952797  0.00018933
   6190 0.50 -1.70732458 -1.72951852  0.00018916
   6200 0.50 -1.72432205 -1.72951558  0.00018887
   6210 0.50 -1.71220340 -1.72951352  0.00018865
   6220 0.50 -1.72488618 -1.72951069  0.00018838
   6230 0.50 -1.70958364 -1.72950324  0.00018813
   6240 0.50 -1.72039735 -1.72949978  0.00018776
   6250 0.50 -1.71922480 -1.72949135  0.00018740
   6260 0.50 -1.74688631 -1.72951097  0.00018716
   6270 0.50 -1.72974868 -1.72951898  0.00018680
   6280 0.50 -1.71241720 -1.72952268  0.00018656
   6290 0.50 -1.75171060 -1.72953241  0.00018631
   6300 0.50 -1.73454683 -1.72951671  0.00018604
   6310 0.50 -1.70839766 -1.72951726  0.00018589
   6320 0.50 -1.73222401 -1.72952508  0.00018554
   6330 0.50 -1.75586965 -1.72952752  0.00018539
   6340 0.50 -1.73669266 -1.72953268  0.00018512
   6350 0.50 -1.74636791 -1.72954712  0.00018503
   6360 0.50 -1.74457652 -1.72955413  0.00018483
   6370 0.50 -1.73397225 -1.72956861  0.00018455
   6380 0.50 -1.75049226 -1.72958929  0.00018438
   6390 0.50 -1.74607991 -1.72957947  0.00018421
   6400 0.50 -1.72125012 -1.72957276  0.00018401
   6410 0.50 -1.72295072 -1.72957353  0.00018379
   6420 0.50 -1.71683359 -1.72955512  0.00018355
   6430 0.50 -1.72970020 -1.72956163  0.00018324
   6440 0.50 -1.72382493 -1.72955699  0.00018291
   6450 0.50 -1.72179563 -1.72954543  0.00018265
   6460 0.50 -1.72909864 -1.72954895  0.00018233
   6470 0.50 -1.73433717 -1.72957651  0.00018222
   6480 0.50 -1.74367026 -1.72956069  0.00018227
   6490 0.50 -1.73806114 -1.72956404  0.00018208
   6500 0.50 -1.72507031 -1.72955550  0.00018184
   6510 0.50 -1.74883060 -1.72955342  0.00018159
   6520 0.50 -1.75205494 -1.72956028  0.00018146
   6530 0.50 -1.72468340 -1.72955889  0.00018133
   6540 0.50 -1.74999610 -1.72955922  0.00018113
   6550 0.50 -1.74319372 -1.72956281  0.00018091
   6560 0.50 -1.72935668 -1.72954582  0.00018076
   6570 0.50 -1.75353182 -1.72957085  0.00018082
   6580 0.50 -1.73982292 -1.72955183  0.00018079
   6590 0.50 -1.73747879 -1.72955208  0.00018068
   6600 0.50 -1.71445524 -1.72953687  0.00018054
   6610 0.50 -1.74297663 -1.72954100  0.00018030
   6620 0.50 -1.73227444 -1.72955966  0.00018007
   6630 0.50 -1.72763560 -1.72956487  0.00017979
   6640 0.50 -1.72625763 -1.72955207  0.00017955
   6650 0.50 -1.74623278 -1.72955255  0.00017933
   6660 0.50 -1.72905833 -1.72955082  0.00017915
   6670 0.50 -1.72237673 -1.72954796  0.00017883
   6680 0.50 -1.74810127 -1.72955207  0.00017867
   6690 0.50 -1.71957996 -1.72957608  0.00017864
   6700 0.50 -1.71510072 -1.72957650  0.00017833
   6710 0.50 -1.73370074 -1.72957755  0.00017803
   6720 0.50 -1.74153345 -1.72958967  0.00017785
   6730 0.50 -1.73344517 -1.72960144  0.00017777
   6740 0.50 -1.71372859 -1.72959753  0.00017757
   6750 0.50 -1.72844186 -1.72959449  0.00017727
   6760 0.50 -1.74089824 -1.72960351  0.00017697
   6770 0.50 -1.75035218 -1.72962589  0.00017683
   6780 0.50 -1.72710181 -1.72962338  0.00017655
   6790 0.50 -1.71523493 -1.72961346  0.00017631
   6800 0.50 -1.74416447 -1.72960956  0.00017604
   6810 0.50 -1.73327399 -1.72962223  0.00017580
   6820 0.50 -1.73274241 -1.72962629  0.00017553
   6830 0.50 -1.72166475 -1.72962009  0.00017523
   6840 0.50 -1.73045052 -1.72959233  0.00017538
   6850 0.50 -1.74519201 -1.72960551  0.00017526
   6860 0.50 -1.73055404 -1.72958754  0.00017513
   6870 0.50 -1.73863350 -1.72960858  0.00017496
   6880 0.50 -1.72453711 -1.72961916  0.00017474
   6890 0.50 -1.73783596 -1.72963703  0.00017459
   6900 0.50 -1.73441564 -1.72966076  0.00017459
   6910 0.50 -1.71283213 -1.72966829  0.00017444
   6920 0.50 -1.74325934 -1.72966246  0.00017421
   6930 0.50 -1.72167831 -1.72966345  0.00017395
   6940 0.50 -1.72989108 -1.72965148  0.00017377
   6950 0.50 -1.74293465 -1.72966529  0.00017358
   6960 0.50 -1.72555432 -1.72964321  0.00017358
   6970 0.50 -1.73346460 -1.72964848  0.00017329
