# ib - <E>b - stdev
1      -1.437386193  0.000985736
2      -1.437403596  0.001051891
3      -1.437386193  0.001059881
4      -1.437403596  0.001093025
5      -1.437403596  0.001177728
6      -1.437458843  0.001092408
7      -1.437458843  0.001115165
8      -1.437403596  0.001082964
9      -1.437386193  0.001156470
10     -1.437403596  0.001098433
11     -1.437598454  0.001127100
12     -1.437598454  0.001161824
13     -1.437547598  0.001172352
14     -1.437458843  0.001198432
15     -1.437509580  0.001138171
16     -1.437403596  0.001071420
17     -1.437450232  0.001139786
18     -1.437598454  0.001027320
19     -1.437458843  0.001184928
20     -1.437403596  0.000944434
21     -1.437458843  0.001126646
22     -1.437598454  0.001082022
23     -1.437610999  0.001316536
24     -1.437598454  0.001142194
25     -1.437403596  0.001130341
26     -1.437541837  0.001247178
27     -1.437604101  0.000926708
28     -1.437667414  0.001019835
29     -1.437604101  0.000889309
30     -1.437541837  0.001178766
31     -1.437729488  0.001127597
32     -1.437403596  0.001130862
33     -1.437598454  0.001061805
34     -1.437610999  0.001051973
35     -1.437694875  0.000807243
36     -1.437598454  0.001080524
37     -1.437703463  0.001104823
38     -1.437458843  0.001274836
39     -1.437541837  0.001083868
40     -1.437403596  0.001056853
41     -1.437626124  0.001145776
42     -1.437458843  0.001062460
43     -1.437737319  0.001016585
44     -1.437598454  0.001101814
45     -1.437710515  0.001058497
46     -1.437610999  0.001330270
47     -1.437450232  0.000841465
48     -1.437694141  0.000848858
49     -1.437667414  0.000639306
50     -1.437403596  0.000896203
51     -1.437710515  0.001077011
52     -1.437541837  0.001110825
53     -1.437509580  0.000918925
54     -1.437648216  0.000805651
55     -1.437694875  0.000935123
56     -1.437667414  0.000952572
57     -1.437458843  0.000964155
58     -1.437634739  0.000988862
59     -1.437696820  0.001020776
60     -1.437541837  0.001074062
61     -1.437547598  0.001028860
62     -1.437764231  0.000808419
63     -1.437648216  0.000915044
64     -1.437694141  0.000914389
65     -1.437541837  0.000789974
66     -1.437598454  0.000819249
67     -1.437652235  0.001196879
68     -1.437726348  0.001160901
69     -1.437695792  0.001125229
70     -1.437694875  0.001016976
71     -1.437597212  0.001116693
72     -1.437598454  0.001151161
73     -1.437704333  0.000997388
74     -1.437663956  0.001014640
