# T = 0.50
2.595374 1.792850 2.619558 3.069340 2.634419 2.246704 2.776176 2.517023 3.101056 2.846265 2.529438 1.971226 3.225140 2.138737 2.266035 1.644058 2.178846 2.442636 1.723360 2.295964 2.255879 2.351705 2.725485 2.453793 2.472547 2.684719 2.402480 2.760247 2.947254 2.584586 3.381074 2.536618 
2.039714 1.726982 2.407329 3.645328 3.208241 1.974201 2.444657 2.209556 2.580033 2.087183 2.079615 2.423131 2.771704 2.251757 1.935859 1.828163 2.146064 1.964994 2.208767 2.630974 2.478473 2.916239 3.315282 2.634553 2.462311 2.078048 2.635144 2.732415 2.217339 2.542368 2.230096 2.621348 
2.569377 2.342059 2.513857 3.253688 2.806718 2.226011 2.902490 1.956368 2.163702 1.022448 2.314687 2.470307 2.285444 2.440485 2.174143 2.160446 1.843290 1.841820 2.920574 2.574587 2.385331 2.422062 2.349944 2.458390 2.525107 2.048581 2.426520 2.378323 2.951674 3.045840 1.993042 2.124744 
3.503006 2.541215 2.834751 3.527597 2.274507 2.765416 2.077396 2.021753 2.269139 2.296440 2.516317 2.202059 1.974152 1.816801 1.340458 2.394595 2.942100 1.716294 2.443821 2.682636 2.598565 2.294478 2.620168 2.643349 3.302829 2.419188 2.458428 2.827165 2.781103 3.022447 2.850694 2.631361 
2.754893 3.054513 3.135012 2.658427 2.652516 2.730199 2.158939 3.012189 2.426251 1.593648 1.918074 1.957449 1.847597 2.321121 1.283645 1.170094 1.476384 1.923788 2.433066 2.461199 2.652012 2.218685 1.495687 2.404804 2.258191 2.662730 2.180073 2.309609 3.509257 2.788769 3.454290 3.264027 
2.321892 3.335673 2.872357 2.941949 2.321135 2.495916 2.969925 2.795926 2.313601 3.013560 2.568515 2.440789 2.356165 1.781217 1.675087 1.332320 1.999378 2.636209 2.432227 3.178305 2.356111 2.212172 2.556735 3.258404 3.139589 2.940069 3.132123 2.839371 3.404767 2.408020 2.862839 2.837139 
3.158061 2.683008 2.764231 2.698233 2.662012 2.662575 2.494886 3.087816 3.191003 3.550945 2.169081 2.309539 1.560102 2.122302 1.680044 1.614786 2.192519 2.090900 2.331535 2.533894 2.351994 2.278680 2.117143 2.541492 3.243217 3.166764 3.126488 3.560831 3.114237 2.865848 3.135766 3.345473 
2.243040 2.696474 1.858726 2.648708 2.518244 3.586304 3.107016 3.057933 2.836490 3.130516 3.366699 2.385956 2.035259 2.103180 1.825013 2.011505 2.991292 2.462870 2.561728 2.305127 2.571397 2.608565 2.503230 3.090235 2.842393 2.982630 2.280028 3.732153 3.682163 2.950581 2.541608 2.044523 
1.871090 2.535901 1.723074 2.431586 2.701318 3.394998 3.026895 2.441905 2.932855 2.851867 2.257151 2.203068 1.428593 2.095934 1.984940 2.543887 2.619435 2.708893 2.616627 1.916113 2.165514 2.266189 3.658687 2.722497 3.024559 2.559970 3.707058 3.383376 3.241789 3.427354 2.137649 2.153642 
2.708900 2.186904 2.651040 2.758914 2.928991 3.703343 3.573207 3.181988 2.316312 3.165915 3.244905 3.630684 2.808940 2.212577 2.669983 2.409587 2.933663 2.617357 3.085084 1.957357 2.559603 2.206497 3.032937 3.102644 3.160569 3.186014 4.116825 3.693819 3.149486 4.125293 3.973643 2.190136 
2.681480 2.475914 2.103027 1.675434 2.929131 3.411439 3.825650 3.539026 2.990244 3.248061 3.093974 3.072159 2.626048 2.331882 2.484225 3.048173 3.544603 2.910656 2.959543 2.776509 2.928319 3.327121 3.217735 2.438642 3.204335 3.484575 3.919696 3.145979 3.138251 3.396014 3.472720 2.299416 
2.362499 2.900342 2.425078 2.717313 2.927689 3.512773 2.726975 3.041202 2.524672 2.672675 3.760064 2.668936 2.722642 2.555770 2.397843 3.319127 4.157208 3.297995 3.713143 2.818778 4.110950 3.793083 3.162343 2.370135 2.975581 3.165679 3.382821 2.607550 2.922410 1.867700 2.125202 2.118078 
2.621941 2.855098 2.909754 2.790021 3.554184 3.323890 3.074439 2.588495 2.433838 2.627766 2.766874 2.526374 3.169252 2.978689 3.475014 2.753153 2.958422 3.752946 3.280264 2.597093 3.460863 3.427651 3.545238 2.642153 2.486469 3.715158 3.210899 2.678295 2.379897 2.115533 2.847981 2.266507 
3.006427 2.902225 3.447317 3.044184 2.628340 3.012215 3.640353 2.810545 2.533326 3.059829 3.338489 2.298276 3.201989 2.301772 3.063125 3.307028 2.233060 2.440266 2.355888 3.141713 3.096749 3.483758 3.182743 2.971269 3.616275 2.509415 2.961960 2.810228 2.685585 3.086245 2.914755 2.449884 
2.300467 2.811437 2.991735 2.895659 2.212051 3.120855 4.199891 3.310490 2.727509 3.383276 2.965945 3.319052 3.236205 2.448775 2.683870 2.897630 2.063710 2.562309 2.214925 3.050218 2.208650 3.058199 2.246275 2.435100 3.149234 3.215725 2.619921 3.068174 2.594367 2.964711 2.314325 2.358197 
2.537037 2.557214 3.081625 2.425120 2.064453 2.663631 2.577503 2.956401 2.708246 2.937863 2.735110 2.484062 3.755959 3.267831 3.163582 2.925881 2.474566 2.718838 2.267564 2.820845 2.041989 2.749777 2.968518 2.684198 3.046953 2.268732 2.245050 2.017222 2.231160 2.094866 2.392550 2.848861 
2.310852 2.350130 2.460329 2.427304 2.334656 2.660062 2.613022 2.200933 2.032498 2.751789 2.724942 2.612765 2.922591 3.387839 3.266647 3.332122 2.355795 2.341213 1.503410 2.147356 2.064666 2.135063 3.091316 2.913338 3.240654 3.213465 2.792938 2.213534 2.202291 2.779382 2.599323 2.336996 
2.212000 1.952952 2.296376 2.277193 1.688650 2.721103 2.237862 2.182685 1.736544 1.856851 2.710522 2.787519 3.285091 3.054128 3.451156 3.261244 2.769173 2.332602 2.210934 1.810186 1.499864 2.045150 2.625008 2.839710 3.610249 2.808478 2.978928 2.669310 2.598582 2.988615 3.068838 2.566109 
2.067145 2.748311 2.257870 2.456215 2.801720 2.362051 2.043026 1.793185 1.832037 2.225130 1.945027 2.218373 2.578224 2.600343 2.325465 2.476970 1.761880 2.338298 1.601421 1.011818 1.112067 2.437900 3.072075 2.385532 2.901229 2.619906 2.146769 2.933579 2.486946 2.031904 2.749047 3.017462 
2.544430 2.479562 2.537538 2.026310 2.148087 2.384763 2.883280 1.877836 1.557758 2.237280 3.098832 2.869591 2.671276 1.794492 1.870817 2.430418 2.404776 2.698431 1.507810 1.352069 1.341281 2.153415 2.311428 2.542615 2.836519 2.700885 2.279085 2.776446 2.837564 2.210799 2.831591 2.580347 
2.986462 2.606394 2.330226 2.981252 2.446528 2.164569 2.289892 1.748866 1.845489 2.371890 2.021770 2.366018 2.019212 1.850351 2.215875 2.762225 1.922947 2.884880 1.369914 1.489516 1.604223 2.278394 1.904906 3.726391 3.644620 2.985937 2.932259 2.216147 2.609539 1.834021 2.704631 2.259815 
2.130561 2.650326 2.893029 2.745620 2.785501 2.254475 1.874992 1.853718 2.299829 1.901518 2.389506 2.472443 2.138637 2.408302 2.298920 2.665441 2.479951 2.194992 2.335612 2.177413 2.474245 2.458117 1.829553 2.174378 2.882342 3.634799 2.846276 2.192339 2.311636 2.080607 2.999897 2.565598 

# T = 0.60
1.159202 0.891168 0.510048 0.436308 0.917444 0.421179 6.089016 0.909375 0.534297 0.199753 5.939120 0.198617 0.230985 5.738709 0.879133 1.226345 0.940165 0.918995 0.820354 1.488064 0.380377 0.346432 0.011226 0.209832 5.861552 5.324924 6.230210 0.210679 0.212450 0.848636 1.101596 1.530744 
0.789757 0.532583 0.675624 1.098269 0.889577 0.929139 6.157959 1.024971 0.063357 0.601110 0.582078 0.036730 0.472093 0.962156 0.244441 0.407846 0.651039 0.667843 1.068531 1.950133 0.968723 0.429526 5.961354 0.068591 0.364683 6.131095 5.687833 5.871429 0.505896 0.784553 1.197343 1.003136 
0.736945 0.544815 0.195376 0.926236 0.618777 6.131459 0.915278 1.584195 0.490419 0.172029 0.674492 1.051051 0.834442 0.620578 6.233789 1.027229 1.189018 1.394789 1.525901 0.639452 0.666424 6.130300 6.244316 0.140692 0.724044 5.564065 0.383871 6.227617 0.033894 0.320641 0.882033 0.598271 
1.446983 1.315237 0.959466 0.424470 0.936882 0.534950 1.561786 1.365917 0.191353 1.409137 1.080834 1.227748 1.817816 0.495162 0.842880 0.548678 1.046779 1.386725 0.523935 6.205125 0.403191 5.970136 5.652487 6.172630 0.139727 5.497642 0.673247 0.717500 0.127898 6.249004 6.083393 0.954366 
0.760144 1.158690 0.982323 0.825221 0.117759 1.511743 1.518007 1.318790 1.220337 0.924820 0.276430 0.528424 1.325866 6.188367 0.333060 0.502976 0.021070 5.954048 0.104141 0.394609 0.158495 0.033488 0.035255 0.253020 6.118242 5.818678 6.142188 0.579527 0.765664 1.199475 0.768837 0.791830 
0.865980 1.025499 1.786265 1.007449 0.133030 0.647727 0.561297 1.185440 0.387259 0.087606 0.524129 0.983218 0.613625 5.912010 5.288967 5.976052 0.010497 0.307042 0.187111 0.046866 0.112492 6.168694 0.164494 0.049176 5.969779 5.953845 0.634179 0.236107 0.579665 0.297228 0.548932 0.268259 
6.241212 0.866818 0.696563 1.188856 0.170230 0.766612 0.329769 1.150987 0.710012 0.738125 0.826481 0.441128 0.700717 6.193113 0.094434 6.102214 0.244430 0.329078 0.389543 0.468797 0.710688 0.151278 0.632578 0.053176 5.642104 5.449583 6.004563 0.776139 1.685884 1.179251 0.669694 6.133199 
0.492373 6.143873 0.333505 0.217267 1.167244 1.307345 0.417178 1.268671 0.781074 0.500928 0.568654 0.589846 0.278640 6.150480 0.906496 5.995116 0.518159 0.670718 0.964854 0.300920 0.291755 0.188823 0.153639 0.749109 0.520013 0.020927 0.018147 0.167630 6.172390 0.278042 0.205657 5.620935 
5.594778 6.246256 0.045614 0.396050 1.138743 5.829332 6.082341 0.741029 0.157460 0.291184 1.511460 1.558473 0.923414 5.633794 0.407518 6.082797 0.437543 0.761308 0.982233 0.866900 0.437608 1.458913 1.034230 0.494949 0.268542 6.270080 0.093138 0.744447 0.653570 1.430973 1.089017 0.316032 
6.153530 6.236160 6.129519 5.715297 6.172403 5.984391 5.833661 5.881323 0.195246 6.020784 5.228682 4.758079 6.043561 0.337602 6.224807 6.004347 0.962409 0.797379 1.146626 0.836501 1.118947 0.834762 0.437337 6.195543 0.243234 0.327993 0.526612 0.684955 0.161133 1.458079 0.625610 6.166928 
0.434297 0.468913 6.270784 5.189562 6.107487 5.592542 5.701894 5.847457 6.270293 5.957391 5.601632 5.716386 5.853238 0.651554 6.050971 0.314973 0.881712 0.522784 1.607071 0.796387 1.047390 1.188950 1.064601 1.478321 0.634081 1.463954 1.058684 0.806237 0.472236 1.601938 0.736161 0.228446 
0.696001 0.166117 6.066453 6.117574 5.723073 5.725927 0.098425 6.268652 0.320055 5.765516 6.170384 6.002750 5.961805 4.957441 1.188714 1.401821 0.934989 0.291148 0.161681 1.547297 1.149326 1.527774 1.000654 0.870599 0.187281 0.931345 1.055383 1.705197 1.564086 1.242214 0.916998 0.544923 
6.272451 5.567822 6.091427 5.977299 6.245406 6.259508 0.669735 0.474114 0.387054 6.237925 0.342507 6.261503 0.142549 0.912223 0.679270 0.091510 0.325212 5.928479 0.755373 0.681243 0.698178 1.167145 1.516736 0.499302 1.023313 0.217535 1.320248 1.782527 0.955817 6.222321 0.360906 5.993519 
5.456024 0.075047 0.459244 0.174194 6.077992 6.196463 0.135141 0.996816 0.784300 6.157544 0.270333 0.166483 6.082112 5.988879 0.536199 0.964674 0.731413 1.055646 0.278763 0.805411 0.666461 1.112934 1.271046 0.988153 0.837984 0.688286 1.512560 1.842617 0.929696 6.169834 0.210990 6.085249 
5.442214 6.166858 5.423104 0.245644 0.818081 0.110321 0.349580 0.565143 0.289401 5.616184 0.364022 6.080983 0.141686 5.669279 6.060302 1.367842 1.501430 1.322361 1.564880 1.266699 1.138450 0.995739 1.823993 1.368315 0.586230 0.695622 1.296006 1.352654 0.701024 0.153251 0.069115 0.445100 
6.283000 5.924733 0.414216 0.098709 0.460117 0.796468 0.651014 0.168623 6.204218 5.874586 0.235413 5.996668 5.724796 0.299787 0.835234 1.550333 1.886596 1.687542 1.183223 0.740852 1.557675 1.234334 0.729998 1.282016 2.146469 2.176780 1.087220 0.549196 0.620647 6.052708 6.146022 0.495368 
0.705072 5.938117 0.085669 0.181441 0.657940 0.060599 0.264088 0.526990 0.261974 0.040624 6.038506 4.989032 0.113855 0.543729 5.877255 0.310722 0.910435 1.642221 1.530002 0.762466 1.057306 1.210695 1.029982 1.521880 2.229772 1.268530 1.071573 0.899597 1.478591 1.628595 0.336138 0.597537 
1.320362 6.136749 6.261021 6.154418 6.121650 0.761379 0.720081 1.069388 6.215943 5.687612 5.316629 5.365205 5.909461 6.160698 6.165959 1.009171 1.254709 0.945199 0.373968 0.879206 0.821297 1.052378 0.109963 0.689973 1.216628 0.381210 1.056091 1.462970 0.413388 1.379653 1.484812 1.941909 
1.035097 0.502118 0.443212 0.464909 0.644881 6.267054 0.349607 0.617009 0.034254 5.443352 6.135171 0.173914 0.198898 6.026558 0.610255 0.946724 0.670633 0.819729 0.653685 0.550369 0.536813 0.262167 5.677167 0.842136 0.445390 0.457415 0.662505 1.562313 1.877789 0.921126 1.185200 0.461905 
1.020592 1.057989 0.914922 0.401790 0.809690 0.436016 6.177533 6.242238 5.997419 6.088213 6.176642 0.789012 0.910487 0.620265 0.582379 0.221463 0.276706 0.388079 0.271291 0.552552 0.696693 0.359904 1.072004 1.108300 0.006518 0.012171 1.064028 1.309170 1.039313 0.818550 1.318123 1.115138 
6.112831 0.589286 0.221166 6.184520 0.446817 6.269958 6.230842 0.416110 6.001709 5.823758 5.764723 0.169401 0.553678 1.050593 0.498346 1.168561 6.244280 0.041977 0.265477 6.188941 0.549314 1.496384 0.865268 0.220316 0.065283 6.027286 1.934730 1.569467 1.087552 1.419187 1.452921 0.435198 
0.367487 1.075648 1.178795 0.675493 0.709934 0.275385 0.340674 6.092379 0.353210 0.491546 1.336076 1.526096 0.540129 0.901531 5.933972 0.142646 1.365761 0.632126 0.928084 0.570761 0.762251 1.529329 1.037536 0.850051 0.409442 5.936439 0.850427 1.177941 0.486416 1.049010 1.413821 0.659268 
1.190934 0.936360 1.342415 1.168429 0.414256 0.093615 0.062337 0.119071 1.074809 0.943986 1.514719 0.840650 1.733337 0.868405 0.557875 0.588718 0.690721 0.868603 1.325826 1.279412 1.274521 0.439878 6.153481 0.715162 0.632184 5.943871 0.714335 1.319669 1.218753 2.127672 2.231212 0.794468 
0.638092 0.124137 1.089145 6.066098 0.300428 6.268623 0.509464 0.989006 0.590852 1.009362 1.046737 0.774753 1.340259 1.230459 1.065927 0.571222 0.334007 0.068291 0.369714 0.838335 6.202294 0.038118 6.086368 0.213623 0.764492 0.325243 0.951034 0.812060 0.857400 1.765418 1.072552 0.672311 
1.161201 0.608165 0.946686 1.701289 1.184891 1.402740 1.695505 1.321342 0.810999 0.334640 1.089472 1.103769 1.613543 0.885238 1.047711 0.348516 0.971143 0.761265 2.055060 0.647762 0.301513 0.239309 0.733152 0.588893 0.711637 0.853442 1.444458 1.344846 1.463301 1.737164 1.577812 1.469295 
1.297606 1.380477 0.624837 1.050851 0.896311 1.213935 2.321652 1.520585 1.045385 0.952477 0.631338 1.170097 1.285658 1.180329 1.238982 1.125701 0.340448 1.369454 1.424029 0.939875 0.731367 0.347869 0.541921 6.072484 1.013941 0.583180 0.650081 1.541465 0.897967 1.081823 1.321411 1.242769 
1.076301 1.526082 1.510657 1.290015 1.107988 1.434104 2.279214 1.968828 1.446802 0.561410 6.125139 1.235183 0.783203 1.149801 0.737809 1.245516 1.207622 0.957634 0.850058 0.434197 1.067789 1.205333 1.249678 0.244427 0.885120 1.382262 1.322035 0.815639 6.121173 1.062363 0.785062 1.096149 
0.665207 1.406802 0.503009 0.459066 0.829975 1.283766 1.857347 1.999716 1.348981 6.215555 0.639979 1.260290 1.007269 0.299118 0.891757 0.381323 0.720335 0.481291 0.288639 0.636959 0.258325 0.226630 0.752062 6.264632 0.346902 2.059807 1.232530 1.155920 0.528880 0.911781 0.428275 0.738978 
1.114914 1.060907 1.550098 0.787564 0.871853 0.818770 1.019241 1.542572 1.744856 0.854739 1.091998 0.988188 0.817481 0.443004 0.704791 0.995646 0.784609 0.781012 0.935010 0.064285 1.080865 0.618865 0.896223 0.862721 1.122246 0.745864 1.055398 0.933987 0.452745 1.233396 1.306680 1.152301 
1.182925 0.775088 1.367993 0.952319 0.453735 1.019951 0.022477 1.376243 1.753552 0.517975 1.293970 1.575630 1.436253 0.090951 1.171968 1.825697 1.269352 1.082539 0.671388 0.626476 0.624736 0.593280 0.372964 6.247159 0.709131 1.015087 1.340455 0.438711 6.255470 1.675234 1.438845 0.604101 
1.532880 1.263166 0.793139 1.013691 1.015914 1.036338 0.574619 0.851917 0.906332 6.235126 0.846598 1.076826 1.155554 0.491486 0.879339 0.977040 1.057614 1.881278 1.045772 0.198912 0.364089 0.528520 5.968016 6.114582 6.122502 0.737983 0.834238 0.358751 0.347553 1.109140 1.310502 1.317346 
1.924628 1.873938 0.430812 0.150820 1.313836 0.817697 6.277226 1.335767 0.579563 0.463768 0.907064 0.378922 0.415740 0.252571 0.499411 1.202629 0.751210 1.034674 1.259530 0.512985 0.765739 0.613436 0.024426 5.638478 6.037656 5.814551 0.298374 0.585914 0.256072 0.259359 0.675560 0.806483 

# T = 0.70
5.675880 5.285478 4.391980 4.527799 6.047268 5.984276 5.926849 0.143056 0.558783 6.123006 5.935402 0.035923 6.164521 5.639444 0.110516 0.857267 1.143951 1.489132 0.553291 1.021880 1.225149 0.979172 1.750263 5.517987 5.822299 0.063412 0.265008 0.166055 6.201539 0.813996 6.178376 6.025963 
0.142146 5.504445 5.831556 4.661953 6.231292 5.762581 6.030965 5.612293 5.587883 5.448052 5.948254 0.528341 6.234837 0.288188 0.138883 1.341341 1.326463 0.775685 0.588864 0.625144 0.283326 1.010038 1.527667 0.394765 0.848395 0.215453 6.260089 0.104076 0.122634 0.014487 0.123486 0.349969 
0.276809 0.264176 5.273117 0.531884 4.677225 5.599914 5.473132 5.395319 5.822033 0.415169 0.264357 6.217764 0.479100 0.338981 0.014784 1.436284 0.959992 0.838631 1.165086 0.928324 1.108190 1.093654 1.203439 1.066122 1.748069 1.658897 0.490181 0.739066 5.531179 6.058146 0.718816 0.587556 
0.177939 5.765062 6.102372 5.772010 6.147414 5.795147 5.682787 5.673349 5.448187 5.904227 0.196435 6.248492 6.192272 0.580354 0.424959 0.439934 1.501572 1.281363 0.298842 0.442295 0.930880 2.080442 2.127189 0.940372 0.479421 0.746304 0.819365 0.368224 6.163144 0.709149 0.844671 6.192841 
5.275376 5.666130 5.963080 0.076989 5.987112 5.488449 5.087325 5.448020 5.917794 5.825651 0.007825 0.577930 6.193075 0.586907 0.356563 0.723509 0.342641 0.071797 0.734442 1.430137 1.807956 1.639683 1.032637 1.686412 1.336297 2.006563 1.791308 1.125385 0.230363 0.092480 0.285257 5.605319 
6.244945 6.136165 0.351244 5.974031 5.748981 4.908056 5.328504 5.352369 5.299551 5.438944 0.387133 0.810213 1.161338 0.845014 6.266344 0.587689 0.332535 0.142623 0.067022 1.011397 0.910829 0.770552 0.415422 1.730952 2.021939 1.267834 0.861187 1.012647 0.082143 0.158199 0.054017 5.770056 
0.548506 5.809553 5.266099 5.304848 0.206373 6.153457 5.348444 5.732113 5.867221 0.021778 0.542040 1.156485 0.711964 0.942084 0.712584 0.653266 0.264903 0.556939 0.876908 0.998409 1.099563 0.759253 0.182917 1.025021 1.175052 0.998013 0.658175 1.143329 0.752985 1.186467 0.248108 6.233850 
0.425685 5.761726 0.030479 6.176040 0.497227 0.532683 0.116459 0.432339 0.115452 1.155521 0.280649 6.066152 1.220298 1.018921 1.319900 0.206180 0.308681 0.446718 1.012317 0.894408 0.898108 1.537835 2.099600 0.979872 1.324917 1.011952 1.299299 0.466244 0.658472 0.077413 6.135808 6.194393 
0.356735 0.387813 0.306441 6.004666 0.259861 0.169273 0.254590 0.496213 6.061877 5.743538 0.500530 5.573585 0.559136 1.332014 1.500486 0.849825 0.008209 0.484732 0.253201 0.251136 1.070508 1.817216 0.728077 1.175882 1.127909 1.193012 1.342311 0.325531 0.346339 0.451272 5.905542 5.937206 
0.219098 6.282531 0.281632 5.982080 0.192192 6.059613 0.248647 0.359399 5.926107 5.733426 5.923148 0.302904 0.277261 1.065692 0.649632 0.316913 6.132542 6.206919 0.699075 1.121479 0.965045 1.155035 0.613208 0.813424 0.956537 0.907754 0.241792 0.543638 0.627625 0.145436 6.254581 5.935601 
0.098140 0.167048 6.037265 5.767236 0.259103 5.914643 0.820692 0.339436 0.478955 5.351490 0.247907 1.447588 0.182835 0.177276 0.177049 0.001485 6.232851 5.957751 0.838604 1.453838 0.017610 6.143523 0.874790 0.283649 5.833867 0.195377 0.484301 0.956524 1.026497 6.074789 6.054555 5.634749 
0.102525 0.473310 0.353091 0.331542 1.306510 0.733475 1.550615 0.837758 0.553529 0.622960 0.135985 5.699126 5.639749 6.184715 5.645402 5.133858 0.297629 0.296375 0.926954 0.644441 0.013835 5.703984 0.443648 0.323675 6.168484 0.855321 0.334315 0.016188 0.298354 0.726608 0.783266 6.196320 
2.526523 1.165069 0.967867 0.864037 0.629642 2.044685 2.092187 1.669771 0.755675 1.244932 0.439352 0.634713 6.012625 0.804603 6.205279 5.615456 0.509316 0.543086 0.273728 0.542522 0.493420 0.214296 6.204114 6.279425 1.361026 1.181117 0.535926 5.997525 5.450981 6.035923 0.411718 0.289715 
2.024429 1.667357 1.808369 1.245663 1.806694 1.750370 1.094517 2.202254 1.279841 0.708714 0.350681 0.770376 0.749070 0.359997 0.043007 0.416796 0.809555 0.264009 0.475335 0.860379 0.749143 0.868310 6.171019 6.043212 1.101681 0.891513 1.401226 1.279006 6.279687 1.378361 0.163637 0.028539 
1.090207 1.738714 2.334433 1.228414 2.031342 2.559465 2.419190 2.764632 1.600456 1.914289 0.151431 1.508354 0.395335 0.835354 0.156045 6.042467 6.066977 1.725681 0.735060 0.531561 0.569469 0.988821 6.246813 0.730519 0.462959 1.389353 1.409676 6.240731 0.216469 1.348792 0.137806 5.915729 
0.543982 1.060982 1.385934 1.029385 2.070278 1.855244 2.369661 2.761698 2.085184 1.741523 2.367025 0.241240 6.142953 0.255450 0.368002 5.912981 6.146256 0.999807 1.270803 0.836718 1.157870 1.364453 0.516286 0.687904 1.011884 1.170224 0.939535 1.204338 1.226670 0.979462 1.491781 0.706132 
0.954926 0.793196 0.465520 0.759300 1.454426 1.820987 1.929168 1.883034 1.616002 1.380003 1.588323 6.173440 5.900724 5.326304 5.494905 0.441027 6.022106 0.331966 0.829503 0.775507 1.096156 0.661597 0.921529 0.557191 0.852972 0.030626 0.266402 0.275755 0.071123 0.348802 0.583811 1.530054 
0.673087 0.380425 1.650956 1.329428 1.578277 0.179297 2.171163 0.523191 1.480400 1.548903 0.807070 6.190391 5.620327 5.679624 5.600972 5.933969 5.958631 6.041986 1.264347 1.727783 1.117757 0.177005 0.321040 0.766583 0.528144 0.623782 0.758438 0.158362 0.508979 1.035600 1.442093 0.970341 
0.215519 0.698681 1.382466 0.939799 1.648867 0.784028 1.910448 1.614863 0.665668 1.710659 0.993702 0.360179 0.280948 1.050498 0.314368 0.028261 0.156720 0.507762 1.599219 1.101980 0.748818 1.204433 0.396301 1.018519 1.477682 0.944969 0.591614 0.508588 0.023626 0.063600 1.040857 1.216852 
0.963633 0.907631 0.744048 1.011775 0.917622 0.942971 1.811397 2.079586 1.170431 6.139608 1.000210 1.181584 0.378060 0.281523 6.224329 0.080437 6.069042 0.265086 5.769161 6.183114 5.995330 1.586419 1.137060 1.186816 0.625632 0.547697 0.222298 0.482413 0.154928 0.626339 1.343771 0.114345 
6.188152 0.262232 0.548815 0.209554 0.969509 0.415915 1.400364 1.616552 1.805971 0.170392 0.596887 0.661560 5.766805 0.266985 0.002368 0.443044 0.782728 6.262747 5.521363 4.883148 5.800819 0.732095 0.695138 0.953402 0.877533 6.151113 5.651129 6.083965 6.247598 0.851778 0.423598 0.391367 
0.761059 1.333099 0.392116 0.395148 1.034212 0.786476 1.257775 1.432381 0.297477 6.077810 1.068303 0.978967 6.015302 5.782962 0.080590 0.554090 0.460391 0.458058 5.845545 5.741614 5.666971 5.862471 0.514063 0.413951 6.127982 1.036911 0.045644 0.194303 5.824585 0.900877 0.910587 0.989028 
